"tensor(3.7272, device='cuda:0')","tensor(-3.1033, device='cuda:0')","tensor(-0.4790, device='cuda:0')"
"tensor(-0.9169, device='cuda:0')","tensor(-3.9945, device='cuda:0')","tensor(4.5894, device='cuda:0')"
"tensor(2.0317, device='cuda:0')","tensor(-4.2579, device='cuda:0')","tensor(2.1593, device='cuda:0')"
"tensor(-0.7706, device='cuda:0')","tensor(-4.7149, device='cuda:0')","tensor(5.1525, device='cuda:0')"
"tensor(-3.1445, device='cuda:0')","tensor(-2.1531, device='cuda:0')","tensor(4.8096, device='cuda:0')"
"tensor(-0.6170, device='cuda:0')","tensor(-4.0408, device='cuda:0')","tensor(4.3366, device='cuda:0')"
"tensor(-1.9195, device='cuda:0')","tensor(-4.0134, device='cuda:0')","tensor(5.5093, device='cuda:0')"
"tensor(-0.2137, device='cuda:0')","tensor(-3.3466, device='cuda:0')","tensor(3.3829, device='cuda:0')"
"tensor(-0.4270, device='cuda:0')","tensor(-4.0634, device='cuda:0')","tensor(4.2205, device='cuda:0')"
"tensor(1.3989, device='cuda:0')","tensor(-2.7404, device='cuda:0')","tensor(1.3338, device='cuda:0')"
"tensor(-1.2393, device='cuda:0')","tensor(-4.2789, device='cuda:0')","tensor(5.1694, device='cuda:0')"
"tensor(0.3745, device='cuda:0')","tensor(-4.2777, device='cuda:0')","tensor(3.7091, device='cuda:0')"
"tensor(-2.2597, device='cuda:0')","tensor(-2.8044, device='cuda:0')","tensor(4.6516, device='cuda:0')"
"tensor(-2.1925, device='cuda:0')","tensor(-2.7781, device='cuda:0')","tensor(4.5778, device='cuda:0')"
"tensor(-1.1139, device='cuda:0')","tensor(-3.9374, device='cuda:0')","tensor(4.7202, device='cuda:0')"
"tensor(-0.7802, device='cuda:0')","tensor(-4.1161, device='cuda:0')","tensor(4.5721, device='cuda:0')"
"tensor(-1.0498, device='cuda:0')","tensor(-3.3053, device='cuda:0')","tensor(4.0659, device='cuda:0')"
"tensor(-4.1068, device='cuda:0')","tensor(-0.8408, device='cuda:0')","tensor(4.3840, device='cuda:0')"
"tensor(0.9196, device='cuda:0')","tensor(-3.8157, device='cuda:0')","tensor(2.8037, device='cuda:0')"
"tensor(0.1251, device='cuda:0')","tensor(-3.8261, device='cuda:0')","tensor(3.4739, device='cuda:0')"
"tensor(-1.1422, device='cuda:0')","tensor(-4.0760, device='cuda:0')","tensor(4.8665, device='cuda:0')"
"tensor(-2.2000, device='cuda:0')","tensor(-3.4939, device='cuda:0')","tensor(5.2232, device='cuda:0')"
"tensor(-1.6931, device='cuda:0')","tensor(-2.0794, device='cuda:0')","tensor(3.3716, device='cuda:0')"
"tensor(-0.6727, device='cuda:0')","tensor(-4.0196, device='cuda:0')","tensor(4.3906, device='cuda:0')"
"tensor(0.6906, device='cuda:0')","tensor(-4.2999, device='cuda:0')","tensor(3.3841, device='cuda:0')"
"tensor(3.4354, device='cuda:0')","tensor(-3.9243, device='cuda:0')","tensor(0.5324, device='cuda:0')"
"tensor(1.5737, device='cuda:0')","tensor(-3.9249, device='cuda:0')","tensor(2.2913, device='cuda:0')"
"tensor(-0.6138, device='cuda:0')","tensor(-3.8707, device='cuda:0')","tensor(4.2042, device='cuda:0')"
"tensor(-4.7126, device='cuda:0')","tensor(1.8582, device='cuda:0')","tensor(2.3120, device='cuda:0')"
"tensor(0.3968, device='cuda:0')","tensor(-4.2434, device='cuda:0')","tensor(3.7061, device='cuda:0')"
"tensor(-2.0278, device='cuda:0')","tensor(-4.1232, device='cuda:0')","tensor(5.7039, device='cuda:0')"
"tensor(-1.4777, device='cuda:0')","tensor(-3.2441, device='cuda:0')","tensor(4.1491, device='cuda:0')"
"tensor(-0.6047, device='cuda:0')","tensor(-4.5453, device='cuda:0')","tensor(4.7782, device='cuda:0')"
"tensor(2.3002, device='cuda:0')","tensor(-3.7212, device='cuda:0')","tensor(1.4012, device='cuda:0')"
"tensor(-0.3702, device='cuda:0')","tensor(-4.1939, device='cuda:0')","tensor(4.2614, device='cuda:0')"
"tensor(-1.2028, device='cuda:0')","tensor(-3.8971, device='cuda:0')","tensor(4.7648, device='cuda:0')"
"tensor(-1.3330, device='cuda:0')","tensor(-4.1847, device='cuda:0')","tensor(5.1764, device='cuda:0')"
"tensor(-0.6253, device='cuda:0')","tensor(-3.4660, device='cuda:0')","tensor(3.7849, device='cuda:0')"
"tensor(-0.5717, device='cuda:0')","tensor(-4.0360, device='cuda:0')","tensor(4.2670, device='cuda:0')"
"tensor(-0.0200, device='cuda:0')","tensor(-4.6646, device='cuda:0')","tensor(4.4238, device='cuda:0')"
"tensor(0.8025, device='cuda:0')","tensor(-3.9285, device='cuda:0')","tensor(2.9115, device='cuda:0')"
"tensor(-1.3070, device='cuda:0')","tensor(-2.7976, device='cuda:0')","tensor(3.8052, device='cuda:0')"
"tensor(-1.7611, device='cuda:0')","tensor(-4.2208, device='cuda:0')","tensor(5.5695, device='cuda:0')"
"tensor(-1.6423, device='cuda:0')","tensor(-3.5408, device='cuda:0')","tensor(4.8121, device='cuda:0')"
"tensor(0.3038, device='cuda:0')","tensor(-4.2499, device='cuda:0')","tensor(3.6897, device='cuda:0')"
"tensor(-0.3770, device='cuda:0')","tensor(-2.9910, device='cuda:0')","tensor(3.1090, device='cuda:0')"
"tensor(-0.7984, device='cuda:0')","tensor(-4.7813, device='cuda:0')","tensor(5.2347, device='cuda:0')"
"tensor(-0.3020, device='cuda:0')","tensor(-4.0163, device='cuda:0')","tensor(4.0663, device='cuda:0')"
"tensor(-0.7427, device='cuda:0')","tensor(-3.5661, device='cuda:0')","tensor(3.9265, device='cuda:0')"
"tensor(-2.1014, device='cuda:0')","tensor(-4.2066, device='cuda:0')","tensor(5.7721, device='cuda:0')"
"tensor(-1.1627, device='cuda:0')","tensor(-4.1356, device='cuda:0')","tensor(4.9520, device='cuda:0')"
"tensor(-0.9834, device='cuda:0')","tensor(-2.4563, device='cuda:0')","tensor(3.1296, device='cuda:0')"
"tensor(-1.5984, device='cuda:0')","tensor(-3.9308, device='cuda:0')","tensor(5.1508, device='cuda:0')"
"tensor(1.1659, device='cuda:0')","tensor(-3.7422, device='cuda:0')","tensor(2.4866, device='cuda:0')"
"tensor(-0.9659, device='cuda:0')","tensor(-3.8872, device='cuda:0')","tensor(4.5474, device='cuda:0')"
"tensor(0.9455, device='cuda:0')","tensor(-3.2396, device='cuda:0')","tensor(2.1459, device='cuda:0')"
"tensor(-1.1151, device='cuda:0')","tensor(-4.6161, device='cuda:0')","tensor(5.1913, device='cuda:0')"
"tensor(-0.7522, device='cuda:0')","tensor(-3.4918, device='cuda:0')","tensor(3.9066, device='cuda:0')"
"tensor(-0.5627, device='cuda:0')","tensor(-4.1928, device='cuda:0')","tensor(4.4343, device='cuda:0')"
"tensor(1.9287, device='cuda:0')","tensor(-4.1055, device='cuda:0')","tensor(2.1375, device='cuda:0')"
"tensor(1.0060, device='cuda:0')","tensor(-3.9056, device='cuda:0')","tensor(2.6969, device='cuda:0')"
"tensor(-1.2711, device='cuda:0')","tensor(-3.0297, device='cuda:0')","tensor(4.0665, device='cuda:0')"
"tensor(-1.6078, device='cuda:0')","tensor(-3.6814, device='cuda:0')","tensor(4.9598, device='cuda:0')"
"tensor(-1.2836, device='cuda:0')","tensor(-4.5734, device='cuda:0')","tensor(5.3589, device='cuda:0')"
"tensor(-3.4422, device='cuda:0')","tensor(1.3645, device='cuda:0')","tensor(1.5662, device='cuda:0')"
"tensor(0.9729, device='cuda:0')","tensor(-3.6244, device='cuda:0')","tensor(2.4218, device='cuda:0')"
"tensor(4.9406, device='cuda:0')","tensor(-3.2692, device='cuda:0')","tensor(-1.3113, device='cuda:0')"
"tensor(4.5820, device='cuda:0')","tensor(-3.7185, device='cuda:0')","tensor(-0.6287, device='cuda:0')"
"tensor(-2.7599, device='cuda:0')","tensor(-5.2192, device='cuda:0')","tensor(7.2589, device='cuda:0')"
"tensor(1.5477, device='cuda:0')","tensor(-3.7541, device='cuda:0')","tensor(2.1902, device='cuda:0')"
"tensor(0.3148, device='cuda:0')","tensor(-3.6444, device='cuda:0')","tensor(3.2141, device='cuda:0')"
"tensor(-0.7641, device='cuda:0')","tensor(-5.0311, device='cuda:0')","tensor(5.4349, device='cuda:0')"
"tensor(-3.1008, device='cuda:0')","tensor(-2.6465, device='cuda:0')","tensor(5.2362, device='cuda:0')"
"tensor(-1.5829, device='cuda:0')","tensor(-3.8430, device='cuda:0')","tensor(5.0297, device='cuda:0')"
"tensor(-1.9735, device='cuda:0')","tensor(-4.0862, device='cuda:0')","tensor(5.5925, device='cuda:0')"
"tensor(0.3031, device='cuda:0')","tensor(-3.9470, device='cuda:0')","tensor(3.4631, device='cuda:0')"
"tensor(-0.1321, device='cuda:0')","tensor(-3.8573, device='cuda:0')","tensor(3.7819, device='cuda:0')"
"tensor(-0.8028, device='cuda:0')","tensor(-4.1498, device='cuda:0')","tensor(4.6974, device='cuda:0')"
"tensor(-0.3935, device='cuda:0')","tensor(-2.9861, device='cuda:0')","tensor(3.1697, device='cuda:0')"
"tensor(-1.5748, device='cuda:0')","tensor(-4.1817, device='cuda:0')","tensor(5.3520, device='cuda:0')"
"tensor(-0.4834, device='cuda:0')","tensor(-3.9015, device='cuda:0')","tensor(4.1587, device='cuda:0')"
"tensor(-1.0073, device='cuda:0')","tensor(-3.4702, device='cuda:0')","tensor(4.1695, device='cuda:0')"
"tensor(-1.4603, device='cuda:0')","tensor(-4.2221, device='cuda:0')","tensor(5.3227, device='cuda:0')"
"tensor(-0.6303, device='cuda:0')","tensor(-3.9417, device='cuda:0')","tensor(4.2905, device='cuda:0')"
"tensor(0.2410, device='cuda:0')","tensor(-3.7473, device='cuda:0')","tensor(3.3278, device='cuda:0')"
"tensor(1.5105, device='cuda:0')","tensor(-4.2549, device='cuda:0')","tensor(2.6702, device='cuda:0')"
"tensor(-0.9683, device='cuda:0')","tensor(-4.1790, device='cuda:0')","tensor(4.7847, device='cuda:0')"
"tensor(3.1467, device='cuda:0')","tensor(-4.3283, device='cuda:0')","tensor(1.1591, device='cuda:0')"
"tensor(1.0888, device='cuda:0')","tensor(-4.5742, device='cuda:0')","tensor(3.3564, device='cuda:0')"
"tensor(-0.4885, device='cuda:0')","tensor(-4.7684, device='cuda:0')","tensor(4.9982, device='cuda:0')"
"tensor(3.5414, device='cuda:0')","tensor(-4.0745, device='cuda:0')","tensor(0.6067, device='cuda:0')"
"tensor(1.2362, device='cuda:0')","tensor(-3.9683, device='cuda:0')","tensor(2.6788, device='cuda:0')"
"tensor(-0.4594, device='cuda:0')","tensor(-3.9539, device='cuda:0')","tensor(4.1449, device='cuda:0')"
"tensor(1.2943, device='cuda:0')","tensor(-4.1283, device='cuda:0')","tensor(2.6770, device='cuda:0')"
"tensor(-0.0817, device='cuda:0')","tensor(-4.4836, device='cuda:0')","tensor(4.1403, device='cuda:0')"
"tensor(-1.8242, device='cuda:0')","tensor(-1.6350, device='cuda:0')","tensor(3.1707, device='cuda:0')"
"tensor(1.0334, device='cuda:0')","tensor(-4.3968, device='cuda:0')","tensor(3.1844, device='cuda:0')"
"tensor(3.8097, device='cuda:0')","tensor(-4.1838, device='cuda:0')","tensor(0.4438, device='cuda:0')"
"tensor(2.4806, device='cuda:0')","tensor(-3.9501, device='cuda:0')","tensor(1.4511, device='cuda:0')"
"tensor(-0.8467, device='cuda:0')","tensor(-3.9611, device='cuda:0')","tensor(4.4971, device='cuda:0')"
"tensor(-0.5852, device='cuda:0')","tensor(-4.4949, device='cuda:0')","tensor(4.8173, device='cuda:0')"
"tensor(0.5591, device='cuda:0')","tensor(-3.5344, device='cuda:0')","tensor(2.8295, device='cuda:0')"
"tensor(0.5700, device='cuda:0')","tensor(-3.8666, device='cuda:0')","tensor(3.1741, device='cuda:0')"
"tensor(0.8878, device='cuda:0')","tensor(-4.0056, device='cuda:0')","tensor(2.9559, device='cuda:0')"
"tensor(-0.0198, device='cuda:0')","tensor(-4.0469, device='cuda:0')","tensor(3.8183, device='cuda:0')"
"tensor(-1.6832, device='cuda:0')","tensor(-3.2899, device='cuda:0')","tensor(4.5599, device='cuda:0')"
"tensor(5.8068, device='cuda:0')","tensor(-3.8832, device='cuda:0')","tensor(-1.5430, device='cuda:0')"
"tensor(-1.0589, device='cuda:0')","tensor(-3.5503, device='cuda:0')","tensor(4.2955, device='cuda:0')"
"tensor(0.0281, device='cuda:0')","tensor(-2.9136, device='cuda:0')","tensor(2.8074, device='cuda:0')"
"tensor(-0.1875, device='cuda:0')","tensor(-3.8470, device='cuda:0')","tensor(3.8067, device='cuda:0')"
"tensor(-1.2939, device='cuda:0')","tensor(-3.8897, device='cuda:0')","tensor(4.8116, device='cuda:0')"
"tensor(-0.8908, device='cuda:0')","tensor(-2.2376, device='cuda:0')","tensor(2.8708, device='cuda:0')"
"tensor(2.1361, device='cuda:0')","tensor(-4.4372, device='cuda:0')","tensor(2.2502, device='cuda:0')"
"tensor(0.1699, device='cuda:0')","tensor(-3.8371, device='cuda:0')","tensor(3.4483, device='cuda:0')"
"tensor(1.1554, device='cuda:0')","tensor(-4.8962, device='cuda:0')","tensor(3.5324, device='cuda:0')"
"tensor(2.8409, device='cuda:0')","tensor(-4.9148, device='cuda:0')","tensor(2.1583, device='cuda:0')"
"tensor(-0.7368, device='cuda:0')","tensor(-3.9256, device='cuda:0')","tensor(4.3497, device='cuda:0')"
"tensor(-0.3234, device='cuda:0')","tensor(-3.9742, device='cuda:0')","tensor(4.0789, device='cuda:0')"
"tensor(4.3367, device='cuda:0')","tensor(-4.1147, device='cuda:0')","tensor(0.0307, device='cuda:0')"
"tensor(-0.3364, device='cuda:0')","tensor(-4.0285, device='cuda:0')","tensor(4.0920, device='cuda:0')"
"tensor(-0.0869, device='cuda:0')","tensor(-3.0403, device='cuda:0')","tensor(2.9219, device='cuda:0')"
"tensor(0.7925, device='cuda:0')","tensor(-3.3106, device='cuda:0')","tensor(2.5750, device='cuda:0')"
"tensor(-1.7728, device='cuda:0')","tensor(-3.8475, device='cuda:0')","tensor(5.1718, device='cuda:0')"
"tensor(-1.8490, device='cuda:0')","tensor(-3.4232, device='cuda:0')","tensor(4.7848, device='cuda:0')"
"tensor(0.4525, device='cuda:0')","tensor(-3.9738, device='cuda:0')","tensor(3.3546, device='cuda:0')"
"tensor(-0.5204, device='cuda:0')","tensor(-3.6286, device='cuda:0')","tensor(3.9563, device='cuda:0')"
"tensor(-1.7351, device='cuda:0')","tensor(-3.1342, device='cuda:0')","tensor(4.4573, device='cuda:0')"
"tensor(2.8727, device='cuda:0')","tensor(-4.2483, device='cuda:0')","tensor(1.3914, device='cuda:0')"
"tensor(3.0461, device='cuda:0')","tensor(-4.2247, device='cuda:0')","tensor(1.2114, device='cuda:0')"
"tensor(-0.3912, device='cuda:0')","tensor(-3.9404, device='cuda:0')","tensor(4.0622, device='cuda:0')"
"tensor(-0.1273, device='cuda:0')","tensor(-4.2560, device='cuda:0')","tensor(4.1581, device='cuda:0')"
"tensor(1.5893, device='cuda:0')","tensor(-3.9120, device='cuda:0')","tensor(2.2675, device='cuda:0')"
"tensor(1.1080, device='cuda:0')","tensor(-3.8233, device='cuda:0')","tensor(2.6725, device='cuda:0')"
"tensor(-0.0819, device='cuda:0')","tensor(-3.8729, device='cuda:0')","tensor(3.7594, device='cuda:0')"
"tensor(-1.0603, device='cuda:0')","tensor(-3.5431, device='cuda:0')","tensor(4.2776, device='cuda:0')"
"tensor(-0.9685, device='cuda:0')","tensor(-2.3509, device='cuda:0')","tensor(2.9033, device='cuda:0')"
"tensor(-1.2404, device='cuda:0')","tensor(-4.6098, device='cuda:0')","tensor(5.4923, device='cuda:0')"
"tensor(-0.4797, device='cuda:0')","tensor(-3.1864, device='cuda:0')","tensor(3.3306, device='cuda:0')"
"tensor(-1.0976, device='cuda:0')","tensor(-4.0723, device='cuda:0')","tensor(4.7705, device='cuda:0')"
"tensor(-4.6499, device='cuda:0')","tensor(1.2251, device='cuda:0')","tensor(2.5830, device='cuda:0')"
"tensor(-3.0473, device='cuda:0')","tensor(-3.7460, device='cuda:0')","tensor(6.0151, device='cuda:0')"
"tensor(2.6637, device='cuda:0')","tensor(-3.8215, device='cuda:0')","tensor(1.1089, device='cuda:0')"
"tensor(-1.4071, device='cuda:0')","tensor(-4.2321, device='cuda:0')","tensor(5.2484, device='cuda:0')"
"tensor(-0.3916, device='cuda:0')","tensor(-3.7430, device='cuda:0')","tensor(3.8834, device='cuda:0')"
"tensor(-1.4055, device='cuda:0')","tensor(-3.9825, device='cuda:0')","tensor(5.0275, device='cuda:0')"
"tensor(0.8332, device='cuda:0')","tensor(-4.9516, device='cuda:0')","tensor(3.8916, device='cuda:0')"
"tensor(-0.9804, device='cuda:0')","tensor(-4.8312, device='cuda:0')","tensor(5.4999, device='cuda:0')"
"tensor(-2.2904, device='cuda:0')","tensor(-3.2616, device='cuda:0')","tensor(5.1473, device='cuda:0')"
"tensor(2.1490, device='cuda:0')","tensor(-3.7303, device='cuda:0')","tensor(1.5366, device='cuda:0')"
"tensor(-3.9685, device='cuda:0')","tensor(0.3519, device='cuda:0')","tensor(3.1270, device='cuda:0')"
"tensor(3.5120, device='cuda:0')","tensor(-3.8985, device='cuda:0')","tensor(0.4740, device='cuda:0')"
"tensor(1.8854, device='cuda:0')","tensor(-3.9495, device='cuda:0')","tensor(2.0432, device='cuda:0')"
"tensor(-4.0155, device='cuda:0')","tensor(1.1300, device='cuda:0')","tensor(2.3254, device='cuda:0')"
"tensor(-2.1163, device='cuda:0')","tensor(-5.2522, device='cuda:0')","tensor(6.8866, device='cuda:0')"
"tensor(-0.6430, device='cuda:0')","tensor(-2.2324, device='cuda:0')","tensor(2.6435, device='cuda:0')"
"tensor(-0.8650, device='cuda:0')","tensor(-3.2758, device='cuda:0')","tensor(3.9232, device='cuda:0')"
"tensor(-0.7897, device='cuda:0')","tensor(-4.0176, device='cuda:0')","tensor(4.5370, device='cuda:0')"
"tensor(-0.1306, device='cuda:0')","tensor(-3.8061, device='cuda:0')","tensor(3.7550, device='cuda:0')"
"tensor(4.0448, device='cuda:0')","tensor(-4.0918, device='cuda:0')","tensor(0.1999, device='cuda:0')"
"tensor(-0.7402, device='cuda:0')","tensor(-2.8238, device='cuda:0')","tensor(3.0640, device='cuda:0')"
"tensor(-2.5555, device='cuda:0')","tensor(-2.3929, device='cuda:0')","tensor(4.4676, device='cuda:0')"
"tensor(0.1759, device='cuda:0')","tensor(-4.3816, device='cuda:0')","tensor(4.0588, device='cuda:0')"
"tensor(-0.0854, device='cuda:0')","tensor(-4.1530, device='cuda:0')","tensor(3.9624, device='cuda:0')"
"tensor(-1.1407, device='cuda:0')","tensor(-4.0502, device='cuda:0')","tensor(4.8523, device='cuda:0')"
"tensor(-0.1868, device='cuda:0')","tensor(-3.3694, device='cuda:0')","tensor(3.3599, device='cuda:0')"
"tensor(3.2028, device='cuda:0')","tensor(-4.0585, device='cuda:0')","tensor(0.9325, device='cuda:0')"
"tensor(4.1598, device='cuda:0')","tensor(-4.0420, device='cuda:0')","tensor(0.0405, device='cuda:0')"
"tensor(4.1611, device='cuda:0')","tensor(-4.2211, device='cuda:0')","tensor(0.2254, device='cuda:0')"
"tensor(-0.8573, device='cuda:0')","tensor(-2.9573, device='cuda:0')","tensor(3.5274, device='cuda:0')"
"tensor(0.1033, device='cuda:0')","tensor(-4.1849, device='cuda:0')","tensor(3.7767, device='cuda:0')"
"tensor(2.4110, device='cuda:0')","tensor(-3.7117, device='cuda:0')","tensor(1.2291, device='cuda:0')"
"tensor(-0.3430, device='cuda:0')","tensor(-4.4409, device='cuda:0')","tensor(4.5359, device='cuda:0')"
"tensor(0.4957, device='cuda:0')","tensor(-3.5441, device='cuda:0')","tensor(3.0656, device='cuda:0')"
"tensor(-2.3118, device='cuda:0')","tensor(-3.5520, device='cuda:0')","tensor(5.4862, device='cuda:0')"
"tensor(1.1079, device='cuda:0')","tensor(-4.0721, device='cuda:0')","tensor(2.8346, device='cuda:0')"
"tensor(0.8565, device='cuda:0')","tensor(-4.3915, device='cuda:0')","tensor(3.3892, device='cuda:0')"
"tensor(-0.9153, device='cuda:0')","tensor(-3.8782, device='cuda:0')","tensor(4.5172, device='cuda:0')"
"tensor(-0.8467, device='cuda:0')","tensor(-4.3809, device='cuda:0')","tensor(4.9987, device='cuda:0')"
"tensor(-0.6779, device='cuda:0')","tensor(-4.1680, device='cuda:0')","tensor(4.5389, device='cuda:0')"
"tensor(0.8870, device='cuda:0')","tensor(-4.0449, device='cuda:0')","tensor(3.0157, device='cuda:0')"
"tensor(-1.0060, device='cuda:0')","tensor(-4.9980, device='cuda:0')","tensor(5.6171, device='cuda:0')"
"tensor(-0.9157, device='cuda:0')","tensor(-3.9391, device='cuda:0')","tensor(4.5503, device='cuda:0')"
"tensor(2.7550, device='cuda:0')","tensor(-3.8316, device='cuda:0')","tensor(1.1097, device='cuda:0')"
"tensor(-0.8188, device='cuda:0')","tensor(-3.8775, device='cuda:0')","tensor(4.3944, device='cuda:0')"
"tensor(-0.9202, device='cuda:0')","tensor(-3.7613, device='cuda:0')","tensor(4.3929, device='cuda:0')"
"tensor(-0.9107, device='cuda:0')","tensor(-3.5178, device='cuda:0')","tensor(4.1293, device='cuda:0')"
"tensor(-1.4556, device='cuda:0')","tensor(-2.2051, device='cuda:0')","tensor(3.3613, device='cuda:0')"
"tensor(-0.8905, device='cuda:0')","tensor(-3.7930, device='cuda:0')","tensor(4.3927, device='cuda:0')"
"tensor(-0.2633, device='cuda:0')","tensor(-4.1453, device='cuda:0')","tensor(4.1165, device='cuda:0')"
"tensor(0.9228, device='cuda:0')","tensor(-3.9858, device='cuda:0')","tensor(2.8485, device='cuda:0')"
"tensor(0.5665, device='cuda:0')","tensor(-4.8021, device='cuda:0')","tensor(4.0212, device='cuda:0')"
"tensor(3.5590, device='cuda:0')","tensor(-4.1221, device='cuda:0')","tensor(0.5922, device='cuda:0')"
"tensor(2.0204, device='cuda:0')","tensor(-3.8212, device='cuda:0')","tensor(1.8151, device='cuda:0')"
"tensor(-1.8820, device='cuda:0')","tensor(-4.0286, device='cuda:0')","tensor(5.5854, device='cuda:0')"
"tensor(-1.1831, device='cuda:0')","tensor(-4.0013, device='cuda:0')","tensor(4.8194, device='cuda:0')"
"tensor(2.4597, device='cuda:0')","tensor(-4.2825, device='cuda:0')","tensor(1.8267, device='cuda:0')"
"tensor(4.7882, device='cuda:0')","tensor(-4.0839, device='cuda:0')","tensor(-0.5285, device='cuda:0')"
"tensor(6.0043, device='cuda:0')","tensor(-4.1735, device='cuda:0')","tensor(-1.4850, device='cuda:0')"
"tensor(2.1717, device='cuda:0')","tensor(-4.0365, device='cuda:0')","tensor(1.8531, device='cuda:0')"
"tensor(3.2920, device='cuda:0')","tensor(-4.2560, device='cuda:0')","tensor(0.9778, device='cuda:0')"
"tensor(1.4480, device='cuda:0')","tensor(-3.7612, device='cuda:0')","tensor(2.2978, device='cuda:0')"
"tensor(-1.0393, device='cuda:0')","tensor(-4.0766, device='cuda:0')","tensor(4.7856, device='cuda:0')"
"tensor(-0.5594, device='cuda:0')","tensor(-4.7355, device='cuda:0')","tensor(4.9161, device='cuda:0')"
"tensor(-1.0194, device='cuda:0')","tensor(-4.2876, device='cuda:0')","tensor(4.9747, device='cuda:0')"
"tensor(-0.8875, device='cuda:0')","tensor(0.7090, device='cuda:0')","tensor(-0.0953, device='cuda:0')"
"tensor(-2.4394, device='cuda:0')","tensor(-4.3203, device='cuda:0')","tensor(6.0762, device='cuda:0')"
"tensor(2.7101, device='cuda:0')","tensor(-4.0165, device='cuda:0')","tensor(1.3385, device='cuda:0')"
"tensor(-0.4086, device='cuda:0')","tensor(-4.2693, device='cuda:0')","tensor(4.4317, device='cuda:0')"
"tensor(-0.4799, device='cuda:0')","tensor(-3.7173, device='cuda:0')","tensor(3.9231, device='cuda:0')"
"tensor(-1.3902, device='cuda:0')","tensor(-3.9530, device='cuda:0')","tensor(4.9746, device='cuda:0')"
"tensor(0.3551, device='cuda:0')","tensor(-3.8789, device='cuda:0')","tensor(3.3480, device='cuda:0')"
"tensor(-0.0708, device='cuda:0')","tensor(-4.1666, device='cuda:0')","tensor(4.1408, device='cuda:0')"
"tensor(-1.1431, device='cuda:0')","tensor(-4.0113, device='cuda:0')","tensor(4.8080, device='cuda:0')"
"tensor(0.1851, device='cuda:0')","tensor(-3.8203, device='cuda:0')","tensor(3.4786, device='cuda:0')"
"tensor(-1.8612, device='cuda:0')","tensor(-4.4212, device='cuda:0')","tensor(5.8326, device='cuda:0')"
"tensor(0.7602, device='cuda:0')","tensor(-4.2453, device='cuda:0')","tensor(3.3120, device='cuda:0')"
"tensor(-0.6019, device='cuda:0')","tensor(-3.4799, device='cuda:0')","tensor(3.7804, device='cuda:0')"
"tensor(-1.8640, device='cuda:0')","tensor(-4.0637, device='cuda:0')","tensor(5.4689, device='cuda:0')"
"tensor(-3.2588, device='cuda:0')","tensor(1.3508, device='cuda:0')","tensor(1.4865, device='cuda:0')"
"tensor(-1.6006, device='cuda:0')","tensor(-4.1461, device='cuda:0')","tensor(5.3713, device='cuda:0')"
"tensor(-0.0261, device='cuda:0')","tensor(-4.1639, device='cuda:0')","tensor(3.9316, device='cuda:0')"
"tensor(-0.6334, device='cuda:0')","tensor(-3.8679, device='cuda:0')","tensor(4.0859, device='cuda:0')"
"tensor(-0.0754, device='cuda:0')","tensor(-3.6697, device='cuda:0')","tensor(3.5234, device='cuda:0')"
"tensor(-0.3597, device='cuda:0')","tensor(-4.1474, device='cuda:0')","tensor(4.3148, device='cuda:0')"
"tensor(0.9462, device='cuda:0')","tensor(-4.1510, device='cuda:0')","tensor(3.0604, device='cuda:0')"
"tensor(1.9987, device='cuda:0')","tensor(-3.9120, device='cuda:0')","tensor(1.8873, device='cuda:0')"
"tensor(2.2703, device='cuda:0')","tensor(-4.0286, device='cuda:0')","tensor(1.6847, device='cuda:0')"
"tensor(4.0144, device='cuda:0')","tensor(-4.3414, device='cuda:0')","tensor(0.4622, device='cuda:0')"
"tensor(-1.5675, device='cuda:0')","tensor(-3.6532, device='cuda:0')","tensor(4.8258, device='cuda:0')"
"tensor(-1.2874, device='cuda:0')","tensor(-3.6289, device='cuda:0')","tensor(4.5507, device='cuda:0')"
"tensor(-0.6108, device='cuda:0')","tensor(-4.0604, device='cuda:0')","tensor(4.3562, device='cuda:0')"
"tensor(-0.6396, device='cuda:0')","tensor(-4.1327, device='cuda:0')","tensor(4.4334, device='cuda:0')"
"tensor(-0.7474, device='cuda:0')","tensor(-3.9681, device='cuda:0')","tensor(4.4514, device='cuda:0')"
"tensor(2.0513, device='cuda:0')","tensor(-4.3250, device='cuda:0')","tensor(2.1811, device='cuda:0')"
"tensor(-1.1154, device='cuda:0')","tensor(-4.6665, device='cuda:0')","tensor(5.4157, device='cuda:0')"
"tensor(1.0609, device='cuda:0')","tensor(-4.0904, device='cuda:0')","tensor(2.8672, device='cuda:0')"
"tensor(0.3415, device='cuda:0')","tensor(-3.8732, device='cuda:0')","tensor(3.3561, device='cuda:0')"
"tensor(0.3484, device='cuda:0')","tensor(-3.0640, device='cuda:0')","tensor(2.5083, device='cuda:0')"
"tensor(0.8173, device='cuda:0')","tensor(-2.3713, device='cuda:0')","tensor(1.1500, device='cuda:0')"
"tensor(-1.9123, device='cuda:0')","tensor(-4.0596, device='cuda:0')","tensor(5.5372, device='cuda:0')"
"tensor(-1.7609, device='cuda:0')","tensor(-4.2726, device='cuda:0')","tensor(5.6792, device='cuda:0')"
"tensor(-0.0009, device='cuda:0')","tensor(-4.2133, device='cuda:0')","tensor(3.9505, device='cuda:0')"
