"tensor(3.1011, device='cuda:0')","tensor(-2.5336, device='cuda:0')","tensor(-0.9804, device='cuda:0')"
"tensor(-0.3080, device='cuda:0')","tensor(-2.6127, device='cuda:0')","tensor(3.7272, device='cuda:0')"
"tensor(-0.5765, device='cuda:0')","tensor(-1.6236, device='cuda:0')","tensor(2.7896, device='cuda:0')"
"tensor(-0.9084, device='cuda:0')","tensor(-1.5168, device='cuda:0')","tensor(2.9375, device='cuda:0')"
"tensor(-0.7113, device='cuda:0')","tensor(-1.7008, device='cuda:0')","tensor(2.9485, device='cuda:0')"
"tensor(-0.2881, device='cuda:0')","tensor(-2.4812, device='cuda:0')","tensor(3.5519, device='cuda:0')"
"tensor(-0.0968, device='cuda:0')","tensor(-2.3948, device='cuda:0')","tensor(3.1474, device='cuda:0')"
"tensor(-0.4059, device='cuda:0')","tensor(-1.6664, device='cuda:0')","tensor(2.5288, device='cuda:0')"
"tensor(-1.3822, device='cuda:0')","tensor(-0.4408, device='cuda:0')","tensor(2.0841, device='cuda:0')"
"tensor(-0.1162, device='cuda:0')","tensor(-1.7898, device='cuda:0')","tensor(2.4815, device='cuda:0')"
"tensor(0.0499, device='cuda:0')","tensor(-2.2674, device='cuda:0')","tensor(2.8581, device='cuda:0')"
"tensor(-0.6653, device='cuda:0')","tensor(-1.9443, device='cuda:0')","tensor(3.3337, device='cuda:0')"
"tensor(-1.0712, device='cuda:0')","tensor(-1.7664, device='cuda:0')","tensor(3.4976, device='cuda:0')"
"tensor(-1.3660, device='cuda:0')","tensor(-0.1524, device='cuda:0')","tensor(1.7562, device='cuda:0')"
"tensor(0.7472, device='cuda:0')","tensor(-2.5819, device='cuda:0')","tensor(2.2978, device='cuda:0')"
"tensor(1.4557, device='cuda:0')","tensor(-3.0134, device='cuda:0')","tensor(1.9460, device='cuda:0')"
"tensor(3.3983, device='cuda:0')","tensor(-3.5039, device='cuda:0')","tensor(-0.0748, device='cuda:0')"
"tensor(1.5864, device='cuda:0')","tensor(-2.2656, device='cuda:0')","tensor(0.7979, device='cuda:0')"
"tensor(0.1420, device='cuda:0')","tensor(-2.4143, device='cuda:0')","tensor(2.8601, device='cuda:0')"
"tensor(-2.1818, device='cuda:0')","tensor(0.4328, device='cuda:0')","tensor(1.8695, device='cuda:0')"
"tensor(1.9793, device='cuda:0')","tensor(-3.0230, device='cuda:0')","tensor(1.2888, device='cuda:0')"
"tensor(-0.2110, device='cuda:0')","tensor(-2.3549, device='cuda:0')","tensor(3.1753, device='cuda:0')"
"tensor(-0.4860, device='cuda:0')","tensor(-1.7590, device='cuda:0')","tensor(2.7616, device='cuda:0')"
"tensor(0.0006, device='cuda:0')","tensor(-2.5302, device='cuda:0')","tensor(3.1721, device='cuda:0')"
"tensor(2.2506, device='cuda:0')","tensor(-3.5060, device='cuda:0')","tensor(1.3983, device='cuda:0')"
"tensor(-0.2103, device='cuda:0')","tensor(-2.3943, device='cuda:0')","tensor(3.3586, device='cuda:0')"
"tensor(-0.1735, device='cuda:0')","tensor(-2.6782, device='cuda:0')","tensor(3.5914, device='cuda:0')"
"tensor(-0.4879, device='cuda:0')","tensor(-2.2527, device='cuda:0')","tensor(3.5045, device='cuda:0')"
"tensor(0.0026, device='cuda:0')","tensor(-1.6850, device='cuda:0')","tensor(2.1955, device='cuda:0')"
"tensor(-0.7519, device='cuda:0')","tensor(-2.2479, device='cuda:0')","tensor(3.8468, device='cuda:0')"
"tensor(0.3424, device='cuda:0')","tensor(-2.9581, device='cuda:0')","tensor(3.3429, device='cuda:0')"
"tensor(-0.1928, device='cuda:0')","tensor(-0.9553, device='cuda:0')","tensor(1.5263, device='cuda:0')"
"tensor(-0.1237, device='cuda:0')","tensor(-1.7439, device='cuda:0')","tensor(2.3681, device='cuda:0')"
"tensor(-1.0068, device='cuda:0')","tensor(-2.0215, device='cuda:0')","tensor(3.8219, device='cuda:0')"
"tensor(-0.6409, device='cuda:0')","tensor(-1.2712, device='cuda:0')","tensor(2.4206, device='cuda:0')"
"tensor(1.1374, device='cuda:0')","tensor(-2.4149, device='cuda:0')","tensor(1.5946, device='cuda:0')"
"tensor(-0.1880, device='cuda:0')","tensor(-2.3746, device='cuda:0')","tensor(3.1366, device='cuda:0')"
"tensor(-0.3042, device='cuda:0')","tensor(-2.8891, device='cuda:0')","tensor(3.9748, device='cuda:0')"
"tensor(0.1788, device='cuda:0')","tensor(-2.5403, device='cuda:0')","tensor(2.9989, device='cuda:0')"
"tensor(0.0418, device='cuda:0')","tensor(-1.7865, device='cuda:0')","tensor(2.1708, device='cuda:0')"
"tensor(-0.5786, device='cuda:0')","tensor(-2.4186, device='cuda:0')","tensor(3.7226, device='cuda:0')"
"tensor(-0.8772, device='cuda:0')","tensor(-2.3587, device='cuda:0')","tensor(4.1704, device='cuda:0')"
"tensor(-0.5927, device='cuda:0')","tensor(-1.3050, device='cuda:0')","tensor(2.2972, device='cuda:0')"
"tensor(-0.6370, device='cuda:0')","tensor(-1.6921, device='cuda:0')","tensor(2.9595, device='cuda:0')"
"tensor(2.1180, device='cuda:0')","tensor(-3.6963, device='cuda:0')","tensor(1.8082, device='cuda:0')"
"tensor(-0.3107, device='cuda:0')","tensor(-2.2847, device='cuda:0')","tensor(3.2972, device='cuda:0')"
"tensor(1.1701, device='cuda:0')","tensor(-2.3455, device='cuda:0')","tensor(1.3687, device='cuda:0')"
"tensor(1.4020, device='cuda:0')","tensor(-3.1961, device='cuda:0')","tensor(2.2222, device='cuda:0')"
"tensor(0.6219, device='cuda:0')","tensor(-2.0141, device='cuda:0')","tensor(1.7406, device='cuda:0')"
"tensor(0.2970, device='cuda:0')","tensor(-2.7719, device='cuda:0')","tensor(3.1161, device='cuda:0')"
"tensor(2.5900, device='cuda:0')","tensor(-3.3219, device='cuda:0')","tensor(0.8629, device='cuda:0')"
"tensor(1.0079, device='cuda:0')","tensor(-2.1718, device='cuda:0')","tensor(1.4619, device='cuda:0')"
"tensor(-0.4858, device='cuda:0')","tensor(-2.2392, device='cuda:0')","tensor(3.3820, device='cuda:0')"
"tensor(-0.5100, device='cuda:0')","tensor(-2.4731, device='cuda:0')","tensor(3.7837, device='cuda:0')"
"tensor(-0.1532, device='cuda:0')","tensor(-2.7890, device='cuda:0')","tensor(3.7133, device='cuda:0')"
"tensor(-1.5283, device='cuda:0')","tensor(0.8611, device='cuda:0')","tensor(0.3625, device='cuda:0')"
"tensor(1.1254, device='cuda:0')","tensor(-1.9047, device='cuda:0')","tensor(0.8857, device='cuda:0')"
"tensor(3.1468, device='cuda:0')","tensor(-2.5201, device='cuda:0')","tensor(-1.0558, device='cuda:0')"
"tensor(3.4078, device='cuda:0')","tensor(-3.2269, device='cuda:0')","tensor(-0.5032, device='cuda:0')"
"tensor(-0.0729, device='cuda:0')","tensor(-4.5211, device='cuda:0')","tensor(5.6294, device='cuda:0')"
"tensor(1.3730, device='cuda:0')","tensor(-1.9942, device='cuda:0')","tensor(0.8951, device='cuda:0')"
"tensor(0.4900, device='cuda:0')","tensor(-2.1211, device='cuda:0')","tensor(2.0970, device='cuda:0')"
"tensor(-0.0497, device='cuda:0')","tensor(-2.9748, device='cuda:0')","tensor(3.7815, device='cuda:0')"
"tensor(-0.3107, device='cuda:0')","tensor(-2.4780, device='cuda:0')","tensor(3.5305, device='cuda:0')"
"tensor(-0.8755, device='cuda:0')","tensor(-1.9229, device='cuda:0')","tensor(3.5665, device='cuda:0')"
"tensor(-0.5651, device='cuda:0')","tensor(-2.1238, device='cuda:0')","tensor(3.4120, device='cuda:0')"
"tensor(0.3577, device='cuda:0')","tensor(-2.3548, device='cuda:0')","tensor(2.5171, device='cuda:0')"
"tensor(0.0635, device='cuda:0')","tensor(-2.2971, device='cuda:0')","tensor(2.7963, device='cuda:0')"
"tensor(0.3796, device='cuda:0')","tensor(-2.6768, device='cuda:0')","tensor(2.9893, device='cuda:0')"
"tensor(0.5447, device='cuda:0')","tensor(-2.2416, device='cuda:0')","tensor(2.1017, device='cuda:0')"
"tensor(-0.1871, device='cuda:0')","tensor(-2.8239, device='cuda:0')","tensor(3.7319, device='cuda:0')"
"tensor(-0.5342, device='cuda:0')","tensor(-1.5710, device='cuda:0')","tensor(2.7072, device='cuda:0')"
"tensor(-0.8379, device='cuda:0')","tensor(-1.9385, device='cuda:0')","tensor(3.5219, device='cuda:0')"
"tensor(-0.2061, device='cuda:0')","tensor(-2.5186, device='cuda:0')","tensor(3.4585, device='cuda:0')"
"tensor(0.0885, device='cuda:0')","tensor(-2.3972, device='cuda:0')","tensor(2.9123, device='cuda:0')"
"tensor(0.5595, device='cuda:0')","tensor(-1.8512, device='cuda:0')","tensor(1.6553, device='cuda:0')"
"tensor(0.4818, device='cuda:0')","tensor(-2.2771, device='cuda:0')","tensor(2.2776, device='cuda:0')"
"tensor(-0.5568, device='cuda:0')","tensor(-2.0643, device='cuda:0')","tensor(3.3231, device='cuda:0')"
"tensor(1.7082, device='cuda:0')","tensor(-2.9168, device='cuda:0')","tensor(1.4958, device='cuda:0')"
"tensor(0.5701, device='cuda:0')","tensor(-3.0045, device='cuda:0')","tensor(3.0507, device='cuda:0')"
"tensor(-0.6428, device='cuda:0')","tensor(-2.8548, device='cuda:0')","tensor(4.3812, device='cuda:0')"
"tensor(3.2447, device='cuda:0')","tensor(-3.4017, device='cuda:0')","tensor(0.0404, device='cuda:0')"
"tensor(1.4288, device='cuda:0')","tensor(-1.7731, device='cuda:0')","tensor(0.4853, device='cuda:0')"
"tensor(1.1109, device='cuda:0')","tensor(-2.6656, device='cuda:0')","tensor(1.8931, device='cuda:0')"
"tensor(1.5409, device='cuda:0')","tensor(-2.5213, device='cuda:0')","tensor(1.2191, device='cuda:0')"
"tensor(-0.5267, device='cuda:0')","tensor(-1.7722, device='cuda:0')","tensor(2.9266, device='cuda:0')"
"tensor(-1.6844, device='cuda:0')","tensor(0.7597, device='cuda:0')","tensor(1.0509, device='cuda:0')"
"tensor(2.3062, device='cuda:0')","tensor(-3.2190, device='cuda:0')","tensor(1.0266, device='cuda:0')"
"tensor(3.3986, device='cuda:0')","tensor(-3.3824, device='cuda:0')","tensor(-0.2344, device='cuda:0')"
"tensor(1.6025, device='cuda:0')","tensor(-2.6837, device='cuda:0')","tensor(1.2927, device='cuda:0')"
"tensor(-0.6045, device='cuda:0')","tensor(-1.9582, device='cuda:0')","tensor(3.2591, device='cuda:0')"
"tensor(1.3584, device='cuda:0')","tensor(-3.2967, device='cuda:0')","tensor(2.3669, device='cuda:0')"
"tensor(1.0017, device='cuda:0')","tensor(-1.5926, device='cuda:0')","tensor(0.7901, device='cuda:0')"
"tensor(0.9732, device='cuda:0')","tensor(-2.2460, device='cuda:0')","tensor(1.5998, device='cuda:0')"
"tensor(0.7621, device='cuda:0')","tensor(-2.5240, device='cuda:0')","tensor(2.2925, device='cuda:0')"
"tensor(1.0239, device='cuda:0')","tensor(-2.6071, device='cuda:0')","tensor(2.0221, device='cuda:0')"
"tensor(-0.9969, device='cuda:0')","tensor(-1.6696, device='cuda:0')","tensor(3.3296, device='cuda:0')"
"tensor(3.6102, device='cuda:0')","tensor(-2.5424, device='cuda:0')","tensor(-1.6713, device='cuda:0')"
"tensor(-0.8072, device='cuda:0')","tensor(-0.7692, device='cuda:0')","tensor(2.0470, device='cuda:0')"
"tensor(-0.9491, device='cuda:0')","tensor(-0.4674, device='cuda:0')","tensor(1.8056, device='cuda:0')"
"tensor(-0.4498, device='cuda:0')","tensor(-1.1752, device='cuda:0')","tensor(2.0121, device='cuda:0')"
"tensor(-0.1542, device='cuda:0')","tensor(-1.8001, device='cuda:0')","tensor(2.4775, device='cuda:0')"
"tensor(-0.8100, device='cuda:0')","tensor(-0.2562, device='cuda:0')","tensor(1.3293, device='cuda:0')"
"tensor(1.7871, device='cuda:0')","tensor(-2.9361, device='cuda:0')","tensor(1.3659, device='cuda:0')"
"tensor(-0.0603, device='cuda:0')","tensor(-1.9257, device='cuda:0')","tensor(2.5657, device='cuda:0')"
"tensor(1.1054, device='cuda:0')","tensor(-2.9818, device='cuda:0')","tensor(2.3190, device='cuda:0')"
"tensor(2.4146, device='cuda:0')","tensor(-3.2819, device='cuda:0')","tensor(0.9600, device='cuda:0')"
"tensor(0.3933, device='cuda:0')","tensor(-2.8656, device='cuda:0')","tensor(3.0014, device='cuda:0')"
"tensor(-0.1731, device='cuda:0')","tensor(-2.1949, device='cuda:0')","tensor(3.0038, device='cuda:0')"
"tensor(3.8976, device='cuda:0')","tensor(-3.3750, device='cuda:0')","tensor(-0.8584, device='cuda:0')"
"tensor(0.2586, device='cuda:0')","tensor(-2.7159, device='cuda:0')","tensor(3.0757, device='cuda:0')"
"tensor(0.2491, device='cuda:0')","tensor(-2.0426, device='cuda:0')","tensor(2.3196, device='cuda:0')"
"tensor(0.6109, device='cuda:0')","tensor(-2.8879, device='cuda:0')","tensor(2.7147, device='cuda:0')"
"tensor(-1.2291, device='cuda:0')","tensor(-1.7426, device='cuda:0')","tensor(3.7608, device='cuda:0')"
"tensor(-1.3131, device='cuda:0')","tensor(-1.8461, device='cuda:0')","tensor(3.9971, device='cuda:0')"
"tensor(-0.1064, device='cuda:0')","tensor(-2.8846, device='cuda:0')","tensor(3.7943, device='cuda:0')"
"tensor(0.1987, device='cuda:0')","tensor(-2.0185, device='cuda:0')","tensor(2.3222, device='cuda:0')"
"tensor(-0.7031, device='cuda:0')","tensor(-1.1851, device='cuda:0')","tensor(2.4340, device='cuda:0')"
"tensor(1.6489, device='cuda:0')","tensor(-2.8155, device='cuda:0')","tensor(1.4614, device='cuda:0')"
"tensor(3.1978, device='cuda:0')","tensor(-3.4467, device='cuda:0')","tensor(0.1709, device='cuda:0')"
"tensor(0.6959, device='cuda:0')","tensor(-2.2076, device='cuda:0')","tensor(1.8558, device='cuda:0')"
"tensor(-0.1596, device='cuda:0')","tensor(-2.6563, device='cuda:0')","tensor(3.6136, device='cuda:0')"
"tensor(1.2910, device='cuda:0')","tensor(-2.2140, device='cuda:0')","tensor(1.1651, device='cuda:0')"
"tensor(0.5396, device='cuda:0')","tensor(-1.8273, device='cuda:0')","tensor(1.6572, device='cuda:0')"
"tensor(0.3061, device='cuda:0')","tensor(-2.0373, device='cuda:0')","tensor(2.2482, device='cuda:0')"
"tensor(-1.0279, device='cuda:0')","tensor(-1.3495, device='cuda:0')","tensor(3.0147, device='cuda:0')"
"tensor(-0.5862, device='cuda:0')","tensor(-0.6272, device='cuda:0')","tensor(1.5851, device='cuda:0')"
"tensor(-0.4517, device='cuda:0')","tensor(-2.7790, device='cuda:0')","tensor(4.1279, device='cuda:0')"
"tensor(-1.1153, device='cuda:0')","tensor(-0.7552, device='cuda:0')","tensor(2.4245, device='cuda:0')"
"tensor(-0.6204, device='cuda:0')","tensor(-2.0531, device='cuda:0')","tensor(3.3944, device='cuda:0')"
"tensor(-2.3215, device='cuda:0')","tensor(1.2177, device='cuda:0')","tensor(0.9773, device='cuda:0')"
"tensor(-1.3587, device='cuda:0')","tensor(-1.4535, device='cuda:0')","tensor(3.5447, device='cuda:0')"
"tensor(2.9384, device='cuda:0')","tensor(-2.9476, device='cuda:0')","tensor(-0.1204, device='cuda:0')"
"tensor(-0.5630, device='cuda:0')","tensor(-2.4218, device='cuda:0')","tensor(3.7631, device='cuda:0')"
"tensor(0.2429, device='cuda:0')","tensor(-2.6403, device='cuda:0')","tensor(2.9840, device='cuda:0')"
"tensor(-0.5362, device='cuda:0')","tensor(-2.2589, device='cuda:0')","tensor(3.5154, device='cuda:0')"
"tensor(1.3446, device='cuda:0')","tensor(-2.8041, device='cuda:0')","tensor(1.7854, device='cuda:0')"
"tensor(-0.6356, device='cuda:0')","tensor(-2.8157, device='cuda:0')","tensor(4.3242, device='cuda:0')"
"tensor(0.0401, device='cuda:0')","tensor(-0.5362, device='cuda:0')","tensor(0.6626, device='cuda:0')"
"tensor(1.0337, device='cuda:0')","tensor(-2.0997, device='cuda:0')","tensor(1.2865, device='cuda:0')"
"tensor(-0.7758, device='cuda:0')","tensor(-0.9052, device='cuda:0')","tensor(1.8676, device='cuda:0')"
"tensor(3.1455, device='cuda:0')","tensor(-3.2166, device='cuda:0')","tensor(-0.0881, device='cuda:0')"
"tensor(2.4825, device='cuda:0')","tensor(-2.9745, device='cuda:0')","tensor(0.5240, device='cuda:0')"
"tensor(-1.7613, device='cuda:0')","tensor(0.5370, device='cuda:0')","tensor(1.1544, device='cuda:0')"
"tensor(-0.4095, device='cuda:0')","tensor(-3.4912, device='cuda:0')","tensor(5.0031, device='cuda:0')"
"tensor(-0.7876, device='cuda:0')","tensor(-0.2888, device='cuda:0')","tensor(1.4011, device='cuda:0')"
"tensor(-0.8110, device='cuda:0')","tensor(-1.6124, device='cuda:0')","tensor(3.0239, device='cuda:0')"
"tensor(2.0525, device='cuda:0')","tensor(-2.8616, device='cuda:0')","tensor(0.9831, device='cuda:0')"
"tensor(0.0316, device='cuda:0')","tensor(-2.5265, device='cuda:0')","tensor(3.1895, device='cuda:0')"
"tensor(3.1657, device='cuda:0')","tensor(-2.8975, device='cuda:0')","tensor(-0.5515, device='cuda:0')"
"tensor(0.2757, device='cuda:0')","tensor(-1.9882, device='cuda:0')","tensor(2.0925, device='cuda:0')"
"tensor(-1.3229, device='cuda:0')","tensor(-0.6487, device='cuda:0')","tensor(2.4368, device='cuda:0')"
"tensor(0.1788, device='cuda:0')","tensor(-2.7844, device='cuda:0')","tensor(3.2758, device='cuda:0')"
"tensor(-0.1666, device='cuda:0')","tensor(-2.4272, device='cuda:0')","tensor(3.3855, device='cuda:0')"
"tensor(0.0417, device='cuda:0')","tensor(-2.5480, device='cuda:0')","tensor(3.1493, device='cuda:0')"
"tensor(-0.6753, device='cuda:0')","tensor(-0.7065, device='cuda:0')","tensor(1.7825, device='cuda:0')"
"tensor(2.6617, device='cuda:0')","tensor(-3.1392, device='cuda:0')","tensor(0.4911, device='cuda:0')"
"tensor(3.5067, device='cuda:0')","tensor(-3.4556, device='cuda:0')","tensor(-0.2310, device='cuda:0')"
"tensor(3.4555, device='cuda:0')","tensor(-3.4830, device='cuda:0')","tensor(-0.0729, device='cuda:0')"
"tensor(0.0209, device='cuda:0')","tensor(-2.0207, device='cuda:0')","tensor(2.5286, device='cuda:0')"
"tensor(0.5752, device='cuda:0')","tensor(-2.9100, device='cuda:0')","tensor(2.8657, device='cuda:0')"
"tensor(2.3904, device='cuda:0')","tensor(-2.6083, device='cuda:0')","tensor(0.1944, device='cuda:0')"
"tensor(-0.2993, device='cuda:0')","tensor(-2.9211, device='cuda:0')","tensor(4.0577, device='cuda:0')"
"tensor(1.3498, device='cuda:0')","tensor(-3.6664, device='cuda:0')","tensor(2.7797, device='cuda:0')"
"tensor(-1.1331, device='cuda:0')","tensor(-1.9787, device='cuda:0')","tensor(3.9327, device='cuda:0')"
"tensor(1.1383, device='cuda:0')","tensor(-2.5373, device='cuda:0')","tensor(1.8292, device='cuda:0')"
"tensor(1.2514, device='cuda:0')","tensor(-3.0543, device='cuda:0')","tensor(2.1706, device='cuda:0')"
"tensor(-0.5681, device='cuda:0')","tensor(-2.1068, device='cuda:0')","tensor(3.3784, device='cuda:0')"
"tensor(0.6287, device='cuda:0')","tensor(-2.5120, device='cuda:0')","tensor(2.4564, device='cuda:0')"
"tensor(-0.2138, device='cuda:0')","tensor(-2.1884, device='cuda:0')","tensor(3.0682, device='cuda:0')"
"tensor(0.6471, device='cuda:0')","tensor(-2.7183, device='cuda:0')","tensor(2.6693, device='cuda:0')"
"tensor(-0.1912, device='cuda:0')","tensor(-2.9714, device='cuda:0')","tensor(3.9267, device='cuda:0')"
"tensor(-0.5655, device='cuda:0')","tensor(-1.4148, device='cuda:0')","tensor(2.5661, device='cuda:0')"
"tensor(1.0695, device='cuda:0')","tensor(-1.6416, device='cuda:0')","tensor(0.6833, device='cuda:0')"
"tensor(-0.3547, device='cuda:0')","tensor(-2.0721, device='cuda:0')","tensor(3.0490, device='cuda:0')"
"tensor(-0.5670, device='cuda:0')","tensor(-1.5801, device='cuda:0')","tensor(2.7350, device='cuda:0')"
"tensor(-0.6950, device='cuda:0')","tensor(-1.9029, device='cuda:0')","tensor(3.2939, device='cuda:0')"
"tensor(-1.4546, device='cuda:0')","tensor(0.9171, device='cuda:0')","tensor(0.6480, device='cuda:0')"
"tensor(-0.6130, device='cuda:0')","tensor(-1.6797, device='cuda:0')","tensor(2.8879, device='cuda:0')"
"tensor(1.0534, device='cuda:0')","tensor(-2.6088, device='cuda:0')","tensor(1.9711, device='cuda:0')"
"tensor(0.9012, device='cuda:0')","tensor(-2.7914, device='cuda:0')","tensor(2.2808, device='cuda:0')"
"tensor(1.6372, device='cuda:0')","tensor(-3.3174, device='cuda:0')","tensor(2.0801, device='cuda:0')"
"tensor(3.0805, device='cuda:0')","tensor(-3.2322, device='cuda:0')","tensor(0.1160, device='cuda:0')"
"tensor(0.4773, device='cuda:0')","tensor(-2.4004, device='cuda:0')","tensor(2.4432, device='cuda:0')"
"tensor(-0.5682, device='cuda:0')","tensor(-2.1438, device='cuda:0')","tensor(3.4310, device='cuda:0')"
"tensor(0.3292, device='cuda:0')","tensor(-2.8582, device='cuda:0')","tensor(3.1261, device='cuda:0')"
"tensor(1.7069, device='cuda:0')","tensor(-2.8257, device='cuda:0')","tensor(1.4007, device='cuda:0')"
"tensor(3.5859, device='cuda:0')","tensor(-3.4631, device='cuda:0')","tensor(-0.3179, device='cuda:0')"
"tensor(5.3114, device='cuda:0')","tensor(-4.3840, device='cuda:0')","tensor(-1.7109, device='cuda:0')"
"tensor(1.4459, device='cuda:0')","tensor(-2.2504, device='cuda:0')","tensor(1.0521, device='cuda:0')"
"tensor(3.1738, device='cuda:0')","tensor(-3.3660, device='cuda:0')","tensor(0.1171, device='cuda:0')"
"tensor(0.0097, device='cuda:0')","tensor(-2.4889, device='cuda:0')","tensor(3.1642, device='cuda:0')"
"tensor(0.7433, device='cuda:0')","tensor(-3.0093, device='cuda:0')","tensor(2.7320, device='cuda:0')"
"tensor(-0.0358, device='cuda:0')","tensor(-2.6607, device='cuda:0')","tensor(3.3756, device='cuda:0')"
"tensor(-0.6913, device='cuda:0')","tensor(-2.7828, device='cuda:0')","tensor(4.3566, device='cuda:0')"
"tensor(0.9295, device='cuda:0')","tensor(-0.8492, device='cuda:0')","tensor(-0.6111, device='cuda:0')"
"tensor(-0.1880, device='cuda:0')","tensor(-2.2805, device='cuda:0')","tensor(3.1088, device='cuda:0')"
"tensor(2.3369, device='cuda:0')","tensor(-2.5218, device='cuda:0')","tensor(0.1692, device='cuda:0')"
"tensor(-0.1917, device='cuda:0')","tensor(-2.6417, device='cuda:0')","tensor(3.5197, device='cuda:0')"
"tensor(-0.4949, device='cuda:0')","tensor(-1.4435, device='cuda:0')","tensor(2.5071, device='cuda:0')"
"tensor(-0.3694, device='cuda:0')","tensor(-2.0492, device='cuda:0')","tensor(3.0993, device='cuda:0')"
"tensor(2.2249, device='cuda:0')","tensor(-2.8479, device='cuda:0')","tensor(0.6148, device='cuda:0')"
"tensor(0.1904, device='cuda:0')","tensor(-2.1720, device='cuda:0')","tensor(2.5391, device='cuda:0')"
"tensor(-0.5861, device='cuda:0')","tensor(-2.1271, device='cuda:0')","tensor(3.4332, device='cuda:0')"
"tensor(-0.2994, device='cuda:0')","tensor(-2.7701, device='cuda:0')","tensor(3.8664, device='cuda:0')"
"tensor(0.0055, device='cuda:0')","tensor(-2.6637, device='cuda:0')","tensor(3.3720, device='cuda:0')"
"tensor(2.0788, device='cuda:0')","tensor(-3.8600, device='cuda:0')","tensor(2.1069, device='cuda:0')"
"tensor(-0.1651, device='cuda:0')","tensor(-1.6119, device='cuda:0')","tensor(2.2913, device='cuda:0')"
"tensor(-0.7914, device='cuda:0')","tensor(-1.9749, device='cuda:0')","tensor(3.5182, device='cuda:0')"
"tensor(-1.6144, device='cuda:0')","tensor(0.2549, device='cuda:0')","tensor(1.4671, device='cuda:0')"
"tensor(-0.6467, device='cuda:0')","tensor(-2.4641, device='cuda:0')","tensor(3.9424, device='cuda:0')"
"tensor(0.3176, device='cuda:0')","tensor(-2.6678, device='cuda:0')","tensor(2.9387, device='cuda:0')"
"tensor(0.1832, device='cuda:0')","tensor(-1.9523, device='cuda:0')","tensor(2.2067, device='cuda:0')"
"tensor(0.2282, device='cuda:0')","tensor(-2.6282, device='cuda:0')","tensor(2.9604, device='cuda:0')"
"tensor(0.4694, device='cuda:0')","tensor(-2.6565, device='cuda:0')","tensor(2.8441, device='cuda:0')"
"tensor(2.0031, device='cuda:0')","tensor(-2.9275, device='cuda:0')","tensor(1.1351, device='cuda:0')"
"tensor(2.0282, device='cuda:0')","tensor(-2.7438, device='cuda:0')","tensor(0.7926, device='cuda:0')"
"tensor(1.7892, device='cuda:0')","tensor(-2.7730, device='cuda:0')","tensor(1.1803, device='cuda:0')"
"tensor(3.1941, device='cuda:0')","tensor(-3.2637, device='cuda:0')","tensor(0.0019, device='cuda:0')"
"tensor(-0.7182, device='cuda:0')","tensor(-1.8764, device='cuda:0')","tensor(3.3019, device='cuda:0')"
"tensor(-0.5601, device='cuda:0')","tensor(-1.6942, device='cuda:0')","tensor(2.8814, device='cuda:0')"
"tensor(0.5915, device='cuda:0')","tensor(-3.0394, device='cuda:0')","tensor(3.0579, device='cuda:0')"
"tensor(-0.3196, device='cuda:0')","tensor(-2.3655, device='cuda:0')","tensor(3.3882, device='cuda:0')"
"tensor(-0.3983, device='cuda:0')","tensor(-1.8637, device='cuda:0')","tensor(2.8905, device='cuda:0')"
"tensor(2.2956, device='cuda:0')","tensor(-3.1113, device='cuda:0')","tensor(0.8886, device='cuda:0')"
"tensor(0.0293, device='cuda:0')","tensor(-3.1750, device='cuda:0')","tensor(3.9128, device='cuda:0')"
"tensor(1.2562, device='cuda:0')","tensor(-3.2107, device='cuda:0')","tensor(2.3528, device='cuda:0')"
"tensor(0.2073, device='cuda:0')","tensor(-2.0562, device='cuda:0')","tensor(2.3710, device='cuda:0')"
"tensor(-0.2328, device='cuda:0')","tensor(-1.6691, device='cuda:0')","tensor(2.3359, device='cuda:0')"
"tensor(1.8251, device='cuda:0')","tensor(-1.8385, device='cuda:0')","tensor(-0.0694, device='cuda:0')"
"tensor(-0.6089, device='cuda:0')","tensor(-2.4246, device='cuda:0')","tensor(3.8758, device='cuda:0')"
"tensor(0.0572, device='cuda:0')","tensor(-2.8957, device='cuda:0')","tensor(3.5605, device='cuda:0')"
"tensor(0.1515, device='cuda:0')","tensor(-2.9888, device='cuda:0')","tensor(3.5070, device='cuda:0')"
"tensor(-1.1910, device='cuda:0')","tensor(-2.9330, device='cuda:0')","tensor(5.2256, device='cuda:0')"
"tensor(-0.8091, device='cuda:0')","tensor(-1.8630, device='cuda:0')","tensor(3.4302, device='cuda:0')"
"tensor(-0.3228, device='cuda:0')","tensor(-3.8838, device='cuda:0')","tensor(5.1808, device='cuda:0')"
"tensor(0.3680, device='cuda:0')","tensor(-1.8440, device='cuda:0')","tensor(1.8924, device='cuda:0')"
"tensor(0.1220, device='cuda:0')","tensor(-1.3210, device='cuda:0')","tensor(1.4833, device='cuda:0')"
"tensor(0.1476, device='cuda:0')","tensor(-2.7993, device='cuda:0')","tensor(3.2883, device='cuda:0')"
"tensor(0.5225, device='cuda:0')","tensor(-2.4206, device='cuda:0')","tensor(2.4193, device='cuda:0')"
"tensor(-0.4049, device='cuda:0')","tensor(-2.6483, device='cuda:0')","tensor(3.8118, device='cuda:0')"
"tensor(0.0618, device='cuda:0')","tensor(-1.1743, device='cuda:0')","tensor(1.3788, device='cuda:0')"
"tensor(3.3094, device='cuda:0')","tensor(-3.1192, device='cuda:0')","tensor(-0.4880, device='cuda:0')"
