tensor(1.6471, device='cuda:0'),tensor(1.8323, device='cuda:0'),tensor(-1.2495, device='cuda:0'),tensor(-1.0122, device='cuda:0')
tensor(-1.3763, device='cuda:0'),tensor(0.3737, device='cuda:0'),tensor(2.5049, device='cuda:0'),tensor(-1.0285, device='cuda:0')
tensor(-0.0547, device='cuda:0'),tensor(0.8044, device='cuda:0'),tensor(-1.0649, device='cuda:0'),tensor(0.5903, device='cuda:0')
tensor(0.3986, device='cuda:0'),tensor(-0.3508, device='cuda:0'),tensor(0.5442, device='cuda:0'),tensor(-0.2969, device='cuda:0')
tensor(-2.7548, device='cuda:0'),tensor(-0.6900, device='cuda:0'),tensor(-0.2143, device='cuda:0'),tensor(3.2838, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(4.6673, device='cuda:0'),tensor(-0.7092, device='cuda:0'),tensor(-1.6701, device='cuda:0'),tensor(-0.9947, device='cuda:0')
tensor(-1.7057, device='cuda:0'),tensor(0.8665, device='cuda:0'),tensor(2.4750, device='cuda:0'),tensor(-1.6239, device='cuda:0')
tensor(-0.9262, device='cuda:0'),tensor(1.4954, device='cuda:0'),tensor(1.2505, device='cuda:0'),tensor(-1.6483, device='cuda:0')
tensor(2.0428, device='cuda:0'),tensor(-1.1462, device='cuda:0'),tensor(-0.7139, device='cuda:0'),tensor(-0.1561, device='cuda:0')
tensor(2.9615, device='cuda:0'),tensor(-1.0043, device='cuda:0'),tensor(-0.1782, device='cuda:0'),tensor(-1.2353, device='cuda:0')
tensor(1.0773, device='cuda:0'),tensor(-1.1395, device='cuda:0'),tensor(-0.0916, device='cuda:0'),tensor(0.0862, device='cuda:0')
tensor(3.7559, device='cuda:0'),tensor(-0.2563, device='cuda:0'),tensor(-1.3723, device='cuda:0'),tensor(-0.9534, device='cuda:0')
tensor(-1.1756, device='cuda:0'),tensor(-0.5518, device='cuda:0'),tensor(-0.7740, device='cuda:0'),tensor(2.6818, device='cuda:0')
tensor(-0.1100, device='cuda:0'),tensor(3.6421, device='cuda:0'),tensor(-1.2490, device='cuda:0'),tensor(-1.3061, device='cuda:0')
tensor(-1.0699, device='cuda:0'),tensor(0.0943, device='cuda:0'),tensor(0.1046, device='cuda:0'),tensor(1.1104, device='cuda:0')
tensor(-0.7411, device='cuda:0'),tensor(-0.6432, device='cuda:0'),tensor(2.6287, device='cuda:0'),tensor(-0.9863, device='cuda:0')
tensor(-0.3123, device='cuda:0'),tensor(-1.2426, device='cuda:0'),tensor(-0.7505, device='cuda:0'),tensor(2.2543, device='cuda:0')
tensor(1.7342, device='cuda:0'),tensor(-0.3759, device='cuda:0'),tensor(-0.9722, device='cuda:0'),tensor(-0.0777, device='cuda:0')
tensor(1.7075, device='cuda:0'),tensor(-0.0791, device='cuda:0'),tensor(-0.5819, device='cuda:0'),tensor(-0.7910, device='cuda:0')
tensor(-0.7961, device='cuda:0'),tensor(-0.0166, device='cuda:0'),tensor(2.4140, device='cuda:0'),tensor(-1.5025, device='cuda:0')
tensor(-3.6062, device='cuda:0'),tensor(0.0715, device='cuda:0'),tensor(3.8077, device='cuda:0'),tensor(-0.4271, device='cuda:0')
tensor(0.8333, device='cuda:0'),tensor(-0.1104, device='cuda:0'),tensor(0.0883, device='cuda:0'),tensor(-0.5969, device='cuda:0')
tensor(-1.3944, device='cuda:0'),tensor(1.7074, device='cuda:0'),tensor(-0.1910, device='cuda:0'),tensor(0.2839, device='cuda:0')
tensor(2.5006, device='cuda:0'),tensor(-1.0395, device='cuda:0'),tensor(-0.6909, device='cuda:0'),tensor(-0.2342, device='cuda:0')
tensor(0.9684, device='cuda:0'),tensor(-0.9226, device='cuda:0'),tensor(-0.0745, device='cuda:0'),tensor(0.3343, device='cuda:0')
tensor(2.2174, device='cuda:0'),tensor(0.3949, device='cuda:0'),tensor(-1.4804, device='cuda:0'),tensor(-0.1822, device='cuda:0')
tensor(-1.2911, device='cuda:0'),tensor(-0.5958, device='cuda:0'),tensor(0.1915, device='cuda:0'),tensor(1.4511, device='cuda:0')
tensor(2.8002, device='cuda:0'),tensor(-0.6124, device='cuda:0'),tensor(-0.2962, device='cuda:0'),tensor(-1.1566, device='cuda:0')
tensor(2.0443, device='cuda:0'),tensor(0.1873, device='cuda:0'),tensor(-1.0135, device='cuda:0'),tensor(-0.7792, device='cuda:0')
tensor(2.0429, device='cuda:0'),tensor(-0.7543, device='cuda:0'),tensor(-0.5094, device='cuda:0'),tensor(-0.6553, device='cuda:0')
tensor(3.7918, device='cuda:0'),tensor(0.4109, device='cuda:0'),tensor(-1.8035, device='cuda:0'),tensor(-1.1214, device='cuda:0')
tensor(1.4987, device='cuda:0'),tensor(0.7452, device='cuda:0'),tensor(-0.3463, device='cuda:0'),tensor(-1.3103, device='cuda:0')
tensor(2.7827, device='cuda:0'),tensor(1.5416, device='cuda:0'),tensor(-2.0343, device='cuda:0'),tensor(-0.9776, device='cuda:0')
tensor(-0.0792, device='cuda:0'),tensor(-0.4465, device='cuda:0'),tensor(0.2707, device='cuda:0'),tensor(0.3650, device='cuda:0')
tensor(-1.3260, device='cuda:0'),tensor(0.4338, device='cuda:0'),tensor(-0.4141, device='cuda:0'),tensor(1.7775, device='cuda:0')
tensor(-0.9813, device='cuda:0'),tensor(4.2061, device='cuda:0'),tensor(-0.7016, device='cuda:0'),tensor(-1.2401, device='cuda:0')
tensor(0.1303, device='cuda:0'),tensor(1.6810, device='cuda:0'),tensor(-1.9054, device='cuda:0'),tensor(1.2270, device='cuda:0')
tensor(-0.3030, device='cuda:0'),tensor(-0.1662, device='cuda:0'),tensor(-0.1383, device='cuda:0'),tensor(0.5904, device='cuda:0')
tensor(0.1060, device='cuda:0'),tensor(1.3999, device='cuda:0'),tensor(-0.1413, device='cuda:0'),tensor(-0.8940, device='cuda:0')
tensor(2.1769, device='cuda:0'),tensor(0.3139, device='cuda:0'),tensor(-0.7697, device='cuda:0'),tensor(-1.0166, device='cuda:0')
tensor(0.5444, device='cuda:0'),tensor(-0.3224, device='cuda:0'),tensor(0.0813, device='cuda:0'),tensor(-0.3004, device='cuda:0')
tensor(-0.4928, device='cuda:0'),tensor(2.0311, device='cuda:0'),tensor(-0.9662, device='cuda:0'),tensor(0.3707, device='cuda:0')
tensor(-0.1942, device='cuda:0'),tensor(-1.4294, device='cuda:0'),tensor(-1.1231, device='cuda:0'),tensor(2.6135, device='cuda:0')
tensor(3.6647, device='cuda:0'),tensor(1.1475, device='cuda:0'),tensor(-0.7358, device='cuda:0'),tensor(-2.3879, device='cuda:0')
tensor(-2.3441, device='cuda:0'),tensor(0.2628, device='cuda:0'),tensor(1.5763, device='cuda:0'),tensor(0.3732, device='cuda:0')
tensor(0.3444, device='cuda:0'),tensor(-0.2764, device='cuda:0'),tensor(0.6731, device='cuda:0'),tensor(-0.8879, device='cuda:0')
tensor(2.7300, device='cuda:0'),tensor(-0.3615, device='cuda:0'),tensor(-0.5665, device='cuda:0'),tensor(-0.9300, device='cuda:0')
tensor(-1.3485, device='cuda:0'),tensor(-1.2784, device='cuda:0'),tensor(-0.3877, device='cuda:0'),tensor(3.2695, device='cuda:0')
tensor(1.9885, device='cuda:0'),tensor(0.1355, device='cuda:0'),tensor(-0.4840, device='cuda:0'),tensor(-0.9761, device='cuda:0')
tensor(1.2822, device='cuda:0'),tensor(-0.6062, device='cuda:0'),tensor(-0.9315, device='cuda:0'),tensor(0.5437, device='cuda:0')
tensor(0.5501, device='cuda:0'),tensor(-0.0985, device='cuda:0'),tensor(-0.5338, device='cuda:0'),tensor(-0.0632, device='cuda:0')
tensor(-2.2586, device='cuda:0'),tensor(-1.4212, device='cuda:0'),tensor(-1.9232, device='cuda:0'),tensor(5.6525, device='cuda:0')
tensor(-0.7921, device='cuda:0'),tensor(0.1077, device='cuda:0'),tensor(0.4533, device='cuda:0'),tensor(0.2173, device='cuda:0')
tensor(0.0422, device='cuda:0'),tensor(0.2552, device='cuda:0'),tensor(-0.6078, device='cuda:0'),tensor(0.6014, device='cuda:0')
tensor(-0.6686, device='cuda:0'),tensor(-0.3973, device='cuda:0'),tensor(1.0539, device='cuda:0'),tensor(-0.1280, device='cuda:0')
tensor(0.8730, device='cuda:0'),tensor(3.6041, device='cuda:0'),tensor(-1.1113, device='cuda:0'),tensor(-1.9542, device='cuda:0')
tensor(0.2538, device='cuda:0'),tensor(-0.2611, device='cuda:0'),tensor(0.6368, device='cuda:0'),tensor(-0.6835, device='cuda:0')
tensor(-0.4541, device='cuda:0'),tensor(-0.2894, device='cuda:0'),tensor(-0.7113, device='cuda:0'),tensor(1.3236, device='cuda:0')
tensor(0.0750, device='cuda:0'),tensor(0.6198, device='cuda:0'),tensor(0.1172, device='cuda:0'),tensor(-0.6889, device='cuda:0')
tensor(-0.5365, device='cuda:0'),tensor(-0.5279, device='cuda:0'),tensor(0.7838, device='cuda:0'),tensor(0.0955, device='cuda:0')
tensor(0.7433, device='cuda:0'),tensor(0.3106, device='cuda:0'),tensor(-0.5940, device='cuda:0'),tensor(-0.3899, device='cuda:0')
tensor(1.8847, device='cuda:0'),tensor(1.7795, device='cuda:0'),tensor(-1.8366, device='cuda:0'),tensor(-0.6413, device='cuda:0')
tensor(0.8991, device='cuda:0'),tensor(-0.4086, device='cuda:0'),tensor(-0.9967, device='cuda:0'),tensor(1.1241, device='cuda:0')
tensor(-0.1537, device='cuda:0'),tensor(3.8250, device='cuda:0'),tensor(-0.3813, device='cuda:0'),tensor(-2.5382, device='cuda:0')
tensor(0.5040, device='cuda:0'),tensor(-0.5898, device='cuda:0'),tensor(1.1888, device='cuda:0'),tensor(-0.8877, device='cuda:0')
tensor(-1.4109, device='cuda:0'),tensor(1.7269, device='cuda:0'),tensor(0.3840, device='cuda:0'),tensor(-0.5680, device='cuda:0')
tensor(-0.1625, device='cuda:0'),tensor(0.0947, device='cuda:0'),tensor(-0.1628, device='cuda:0'),tensor(0.3594, device='cuda:0')
tensor(-0.0681, device='cuda:0'),tensor(-0.3989, device='cuda:0'),tensor(0.7747, device='cuda:0'),tensor(-0.4243, device='cuda:0')
tensor(0.1548, device='cuda:0'),tensor(-0.0512, device='cuda:0'),tensor(-1.1607, device='cuda:0'),tensor(2.0350, device='cuda:0')
tensor(1.8771, device='cuda:0'),tensor(0.6187, device='cuda:0'),tensor(-2.3648, device='cuda:0'),tensor(0.4077, device='cuda:0')
tensor(-0.6403, device='cuda:0'),tensor(1.2345, device='cuda:0'),tensor(1.3670, device='cuda:0'),tensor(-1.5296, device='cuda:0')
tensor(0.6596, device='cuda:0'),tensor(0.9464, device='cuda:0'),tensor(0.0337, device='cuda:0'),tensor(-0.8288, device='cuda:0')
tensor(-1.1727, device='cuda:0'),tensor(2.6591, device='cuda:0'),tensor(-1.2250, device='cuda:0'),tensor(0.7297, device='cuda:0')
tensor(-0.6101, device='cuda:0'),tensor(-1.1522, device='cuda:0'),tensor(-0.8533, device='cuda:0'),tensor(2.7396, device='cuda:0')
tensor(-1.4376, device='cuda:0'),tensor(-0.7671, device='cuda:0'),tensor(3.2260, device='cuda:0'),tensor(-0.9546, device='cuda:0')
tensor(-0.6048, device='cuda:0'),tensor(1.2652, device='cuda:0'),tensor(-0.1150, device='cuda:0'),tensor(-0.1023, device='cuda:0')
tensor(0.0502, device='cuda:0'),tensor(1.5259, device='cuda:0'),tensor(-0.4134, device='cuda:0'),tensor(-0.8250, device='cuda:0')
tensor(0.9311, device='cuda:0'),tensor(-0.5452, device='cuda:0'),tensor(-0.6848, device='cuda:0'),tensor(0.6090, device='cuda:0')
tensor(1.9905, device='cuda:0'),tensor(1.3618, device='cuda:0'),tensor(-1.6939, device='cuda:0'),tensor(-0.5073, device='cuda:0')
tensor(-0.1399, device='cuda:0'),tensor(-0.2466, device='cuda:0'),tensor(0.2815, device='cuda:0'),tensor(0.0780, device='cuda:0')
tensor(1.6737, device='cuda:0'),tensor(-0.6017, device='cuda:0'),tensor(-0.6390, device='cuda:0'),tensor(0.0816, device='cuda:0')
tensor(1.4670, device='cuda:0'),tensor(-1.1205, device='cuda:0'),tensor(-0.4337, device='cuda:0'),tensor(0.5755, device='cuda:0')
tensor(2.7887, device='cuda:0'),tensor(-1.1693, device='cuda:0'),tensor(-1.9026, device='cuda:0'),tensor(0.9873, device='cuda:0')
tensor(-1.4237, device='cuda:0'),tensor(-0.6932, device='cuda:0'),tensor(-0.1117, device='cuda:0'),tensor(2.0964, device='cuda:0')
tensor(-0.6692, device='cuda:0'),tensor(2.2349, device='cuda:0'),tensor(-1.7701, device='cuda:0'),tensor(1.3658, device='cuda:0')
tensor(-0.3326, device='cuda:0'),tensor(-0.0560, device='cuda:0'),tensor(0.2878, device='cuda:0'),tensor(0.2264, device='cuda:0')
tensor(3.8875, device='cuda:0'),tensor(-0.2013, device='cuda:0'),tensor(-0.9511, device='cuda:0'),tensor(-1.5520, device='cuda:0')
tensor(-1.1147, device='cuda:0'),tensor(-0.3992, device='cuda:0'),tensor(1.1220, device='cuda:0'),tensor(-0.0091, device='cuda:0')
tensor(-0.4617, device='cuda:0'),tensor(-0.3887, device='cuda:0'),tensor(1.4930, device='cuda:0'),tensor(-0.7282, device='cuda:0')
tensor(1.6149, device='cuda:0'),tensor(-1.0145, device='cuda:0'),tensor(1.1071, device='cuda:0'),tensor(-1.1727, device='cuda:0')
tensor(-2.8117, device='cuda:0'),tensor(1.7794, device='cuda:0'),tensor(0.0696, device='cuda:0'),tensor(1.5218, device='cuda:0')
tensor(4.1121, device='cuda:0'),tensor(-2.0296, device='cuda:0'),tensor(-1.2772, device='cuda:0'),tensor(-0.0559, device='cuda:0')
tensor(3.5356, device='cuda:0'),tensor(-0.5193, device='cuda:0'),tensor(-0.9150, device='cuda:0'),tensor(-1.0568, device='cuda:0')
tensor(0.4662, device='cuda:0'),tensor(1.5496, device='cuda:0'),tensor(-0.5141, device='cuda:0'),tensor(-1.1759, device='cuda:0')
tensor(-1.1310, device='cuda:0'),tensor(1.0222, device='cuda:0'),tensor(-0.1522, device='cuda:0'),tensor(0.7060, device='cuda:0')
tensor(0.6460, device='cuda:0'),tensor(0.3089, device='cuda:0'),tensor(-0.6183, device='cuda:0'),tensor(0.2155, device='cuda:0')
tensor(2.3030, device='cuda:0'),tensor(1.1643, device='cuda:0'),tensor(-1.4230, device='cuda:0'),tensor(-0.8409, device='cuda:0')
tensor(-1.7873, device='cuda:0'),tensor(2.1618, device='cuda:0'),tensor(1.4998, device='cuda:0'),tensor(-1.1830, device='cuda:0')
tensor(-0.4288, device='cuda:0'),tensor(-0.7150, device='cuda:0'),tensor(-0.3391, device='cuda:0'),tensor(1.7210, device='cuda:0')
tensor(1.8963, device='cuda:0'),tensor(1.9477, device='cuda:0'),tensor(-1.6187, device='cuda:0'),tensor(-1.0095, device='cuda:0')
tensor(0.2858, device='cuda:0'),tensor(3.3608, device='cuda:0'),tensor(-0.8470, device='cuda:0'),tensor(-1.6871, device='cuda:0')
tensor(-0.5181, device='cuda:0'),tensor(-0.7774, device='cuda:0'),tensor(-1.0769, device='cuda:0'),tensor(2.3686, device='cuda:0')
tensor(-0.3465, device='cuda:0'),tensor(-0.5111, device='cuda:0'),tensor(1.9196, device='cuda:0'),tensor(-0.7565, device='cuda:0')
tensor(2.3312, device='cuda:0'),tensor(0.4052, device='cuda:0'),tensor(-1.1364, device='cuda:0'),tensor(-0.4759, device='cuda:0')
tensor(-1.7817, device='cuda:0'),tensor(-1.2227, device='cuda:0'),tensor(-1.1173, device='cuda:0'),tensor(4.0056, device='cuda:0')
tensor(0.3715, device='cuda:0'),tensor(-0.6120, device='cuda:0'),tensor(0.3381, device='cuda:0'),tensor(-0.1918, device='cuda:0')
tensor(-1.4537, device='cuda:0'),tensor(-0.9121, device='cuda:0'),tensor(-0.6742, device='cuda:0'),tensor(3.0626, device='cuda:0')
tensor(4.3755, device='cuda:0'),tensor(-0.9567, device='cuda:0'),tensor(-2.0353, device='cuda:0'),tensor(-0.3660, device='cuda:0')
tensor(3.8547, device='cuda:0'),tensor(-1.2647, device='cuda:0'),tensor(-1.7734, device='cuda:0'),tensor(0.0314, device='cuda:0')
tensor(-0.2644, device='cuda:0'),tensor(-0.3721, device='cuda:0'),tensor(3.2865, device='cuda:0'),tensor(-2.5420, device='cuda:0')
tensor(-0.7965, device='cuda:0'),tensor(-1.2273, device='cuda:0'),tensor(3.3318, device='cuda:0'),tensor(-0.9669, device='cuda:0')
tensor(-1.3016, device='cuda:0'),tensor(1.0617, device='cuda:0'),tensor(-0.2724, device='cuda:0'),tensor(0.8834, device='cuda:0')
tensor(0.1417, device='cuda:0'),tensor(-0.6673, device='cuda:0'),tensor(0.9332, device='cuda:0'),tensor(-0.6458, device='cuda:0')
tensor(3.8932, device='cuda:0'),tensor(-0.3579, device='cuda:0'),tensor(-1.8187, device='cuda:0'),tensor(-0.4694, device='cuda:0')
tensor(1.4021, device='cuda:0'),tensor(0.6356, device='cuda:0'),tensor(-0.3922, device='cuda:0'),tensor(-1.1171, device='cuda:0')
tensor(-1.7753, device='cuda:0'),tensor(0.3853, device='cuda:0'),tensor(2.6842, device='cuda:0'),tensor(-1.3837, device='cuda:0')
tensor(-1.7585, device='cuda:0'),tensor(0.0497, device='cuda:0'),tensor(3.2083, device='cuda:0'),tensor(-1.3605, device='cuda:0')
tensor(-1.6683, device='cuda:0'),tensor(0.1854, device='cuda:0'),tensor(2.7506, device='cuda:0'),tensor(-1.4155, device='cuda:0')
tensor(2.1762, device='cuda:0'),tensor(-0.7838, device='cuda:0'),tensor(-0.4275, device='cuda:0'),tensor(-0.2857, device='cuda:0')
tensor(-0.8395, device='cuda:0'),tensor(-0.4377, device='cuda:0'),tensor(0.3804, device='cuda:0'),tensor(0.7786, device='cuda:0')
tensor(3.4081, device='cuda:0'),tensor(-0.5187, device='cuda:0'),tensor(-1.4723, device='cuda:0'),tensor(-0.1216, device='cuda:0')
tensor(-0.6437, device='cuda:0'),tensor(1.4421, device='cuda:0'),tensor(-0.8406, device='cuda:0'),tensor(0.8104, device='cuda:0')
tensor(-0.0889, device='cuda:0'),tensor(2.0484, device='cuda:0'),tensor(-0.0055, device='cuda:0'),tensor(-1.1780, device='cuda:0')
tensor(0.2174, device='cuda:0'),tensor(-0.3206, device='cuda:0'),tensor(0.8657, device='cuda:0'),tensor(-0.4563, device='cuda:0')
tensor(2.4697, device='cuda:0'),tensor(0.3840, device='cuda:0'),tensor(-0.6838, device='cuda:0'),tensor(-1.1918, device='cuda:0')
tensor(-1.6288, device='cuda:0'),tensor(-0.3294, device='cuda:0'),tensor(3.0911, device='cuda:0'),tensor(-1.0663, device='cuda:0')
tensor(-0.2686, device='cuda:0'),tensor(-0.3452, device='cuda:0'),tensor(-0.8269, device='cuda:0'),tensor(1.3332, device='cuda:0')
tensor(-1.1217, device='cuda:0'),tensor(0.6786, device='cuda:0'),tensor(1.0443, device='cuda:0'),tensor(-0.6377, device='cuda:0')
tensor(0.1721, device='cuda:0'),tensor(3.3555, device='cuda:0'),tensor(-0.8074, device='cuda:0'),tensor(-1.6626, device='cuda:0')
tensor(-1.1155, device='cuda:0'),tensor(-2.3360, device='cuda:0'),tensor(0.8746, device='cuda:0'),tensor(2.1729, device='cuda:0')
tensor(0.3245, device='cuda:0'),tensor(-0.4865, device='cuda:0'),tensor(-2.1319, device='cuda:0'),tensor(2.9168, device='cuda:0')
tensor(4.7660, device='cuda:0'),tensor(-0.7451, device='cuda:0'),tensor(-1.6759, device='cuda:0'),tensor(-1.1400, device='cuda:0')
tensor(-0.4764, device='cuda:0'),tensor(-0.3471, device='cuda:0'),tensor(0.1901, device='cuda:0'),tensor(0.5970, device='cuda:0')
tensor(-2.8308, device='cuda:0'),tensor(-0.0083, device='cuda:0'),tensor(-0.1353, device='cuda:0'),tensor(2.9251, device='cuda:0')
tensor(-2.4140, device='cuda:0'),tensor(0.9277, device='cuda:0'),tensor(1.1230, device='cuda:0'),tensor(-0.0534, device='cuda:0')
tensor(-0.8355, device='cuda:0'),tensor(-0.5720, device='cuda:0'),tensor(0.3264, device='cuda:0'),tensor(1.5509, device='cuda:0')
tensor(-2.6942, device='cuda:0'),tensor(2.4563, device='cuda:0'),tensor(0.1763, device='cuda:0'),tensor(0.6836, device='cuda:0')
tensor(1.7226, device='cuda:0'),tensor(-0.8655, device='cuda:0'),tensor(-0.2877, device='cuda:0'),tensor(-0.5723, device='cuda:0')
tensor(0.8190, device='cuda:0'),tensor(-0.4026, device='cuda:0'),tensor(0.6560, device='cuda:0'),tensor(-0.9299, device='cuda:0')
tensor(1.1568, device='cuda:0'),tensor(1.4798, device='cuda:0'),tensor(-1.9725, device='cuda:0'),tensor(0.5006, device='cuda:0')
tensor(-2.3538, device='cuda:0'),tensor(0.2532, device='cuda:0'),tensor(4.4386, device='cuda:0'),tensor(-2.0614, device='cuda:0')
tensor(-0.0147, device='cuda:0'),tensor(2.6939, device='cuda:0'),tensor(-0.4616, device='cuda:0'),tensor(-1.2277, device='cuda:0')
tensor(-0.6597, device='cuda:0'),tensor(-0.0077, device='cuda:0'),tensor(0.3735, device='cuda:0'),tensor(0.3043, device='cuda:0')
tensor(-0.5858, device='cuda:0'),tensor(0.5807, device='cuda:0'),tensor(0.2630, device='cuda:0'),tensor(0.2607, device='cuda:0')
tensor(-0.5737, device='cuda:0'),tensor(0.2802, device='cuda:0'),tensor(-1.1330, device='cuda:0'),tensor(2.1099, device='cuda:0')
tensor(1.6860, device='cuda:0'),tensor(1.9218, device='cuda:0'),tensor(-1.2377, device='cuda:0'),tensor(-1.1086, device='cuda:0')
tensor(-1.8714, device='cuda:0'),tensor(-0.2775, device='cuda:0'),tensor(3.3012, device='cuda:0'),tensor(-0.8029, device='cuda:0')
tensor(-0.0967, device='cuda:0'),tensor(-0.7927, device='cuda:0'),tensor(-0.2855, device='cuda:0'),tensor(0.9040, device='cuda:0')
tensor(-0.5679, device='cuda:0'),tensor(1.4591, device='cuda:0'),tensor(-0.0003, device='cuda:0'),tensor(-0.8448, device='cuda:0')
tensor(3.9217, device='cuda:0'),tensor(-0.7478, device='cuda:0'),tensor(-1.4668, device='cuda:0'),tensor(-0.5748, device='cuda:0')
tensor(-1.8694, device='cuda:0'),tensor(2.2835, device='cuda:0'),tensor(0.6127, device='cuda:0'),tensor(-0.5735, device='cuda:0')
tensor(-1.2503, device='cuda:0'),tensor(0.2899, device='cuda:0'),tensor(-0.1320, device='cuda:0'),tensor(1.0811, device='cuda:0')
tensor(-1.9690, device='cuda:0'),tensor(1.2132, device='cuda:0'),tensor(2.7906, device='cuda:0'),tensor(-1.7002, device='cuda:0')
tensor(4.6722, device='cuda:0'),tensor(-0.1646, device='cuda:0'),tensor(-2.1202, device='cuda:0'),tensor(-0.8286, device='cuda:0')
tensor(-2.6189, device='cuda:0'),tensor(1.6651, device='cuda:0'),tensor(0.3346, device='cuda:0'),tensor(1.9832, device='cuda:0')
tensor(-3.6131, device='cuda:0'),tensor(1.0800, device='cuda:0'),tensor(-0.0662, device='cuda:0'),tensor(2.8271, device='cuda:0')
tensor(-0.0689, device='cuda:0'),tensor(-0.7161, device='cuda:0'),tensor(-0.1528, device='cuda:0'),tensor(0.7192, device='cuda:0')
tensor(-1.5483, device='cuda:0'),tensor(-0.5366, device='cuda:0'),tensor(0.7002, device='cuda:0'),tensor(1.4879, device='cuda:0')
tensor(-0.2257, device='cuda:0'),tensor(-1.1202, device='cuda:0'),tensor(-0.7110, device='cuda:0'),tensor(2.1862, device='cuda:0')
tensor(-0.7663, device='cuda:0'),tensor(0.1832, device='cuda:0'),tensor(0.3521, device='cuda:0'),tensor(0.3310, device='cuda:0')
tensor(3.3087, device='cuda:0'),tensor(-0.7733, device='cuda:0'),tensor(-1.3119, device='cuda:0'),tensor(-0.2530, device='cuda:0')
tensor(1.6804, device='cuda:0'),tensor(-0.0206, device='cuda:0'),tensor(-2.5947, device='cuda:0'),tensor(2.2060, device='cuda:0')
tensor(-1.4729, device='cuda:0'),tensor(-0.2585, device='cuda:0'),tensor(2.9561, device='cuda:0'),tensor(-1.0203, device='cuda:0')
tensor(0.0637, device='cuda:0'),tensor(-0.8000, device='cuda:0'),tensor(1.3627, device='cuda:0'),tensor(-0.5664, device='cuda:0')
tensor(0.8654, device='cuda:0'),tensor(-0.2352, device='cuda:0'),tensor(0.1695, device='cuda:0'),tensor(-0.6801, device='cuda:0')
tensor(-1.3976, device='cuda:0'),tensor(-0.0410, device='cuda:0'),tensor(0.6032, device='cuda:0'),tensor(0.7837, device='cuda:0')
tensor(-0.8189, device='cuda:0'),tensor(-0.4914, device='cuda:0'),tensor(2.5392, device='cuda:0'),tensor(-1.1785, device='cuda:0')
tensor(2.3881, device='cuda:0'),tensor(-1.2160, device='cuda:0'),tensor(-0.5798, device='cuda:0'),tensor(-0.4645, device='cuda:0')
tensor(-0.4097, device='cuda:0'),tensor(0.4397, device='cuda:0'),tensor(1.8002, device='cuda:0'),tensor(-1.5585, device='cuda:0')
tensor(-1.7845, device='cuda:0'),tensor(-0.6385, device='cuda:0'),tensor(-0.2714, device='cuda:0'),tensor(2.5206, device='cuda:0')
tensor(2.2553, device='cuda:0'),tensor(-0.3556, device='cuda:0'),tensor(-1.0410, device='cuda:0'),tensor(-0.2769, device='cuda:0')
tensor(2.7441, device='cuda:0'),tensor(0.2300, device='cuda:0'),tensor(-0.5413, device='cuda:0'),tensor(-1.6788, device='cuda:0')
tensor(0.6757, device='cuda:0'),tensor(0.0753, device='cuda:0'),tensor(-0.6643, device='cuda:0'),tensor(0.3061, device='cuda:0')
tensor(1.7030, device='cuda:0'),tensor(1.9539, device='cuda:0'),tensor(-1.4557, device='cuda:0'),tensor(-0.9570, device='cuda:0')
tensor(-1.0892, device='cuda:0'),tensor(-0.7281, device='cuda:0'),tensor(-0.0443, device='cuda:0'),tensor(1.8491, device='cuda:0')
tensor(3.4760, device='cuda:0'),tensor(0.9069, device='cuda:0'),tensor(-1.8642, device='cuda:0'),tensor(-1.1556, device='cuda:0')
tensor(4.7159, device='cuda:0'),tensor(-0.1689, device='cuda:0'),tensor(-1.9185, device='cuda:0'),tensor(-1.0973, device='cuda:0')
tensor(0.0709, device='cuda:0'),tensor(1.1548, device='cuda:0'),tensor(-0.3300, device='cuda:0'),tensor(-0.8014, device='cuda:0')
tensor(-0.5446, device='cuda:0'),tensor(-0.5698, device='cuda:0'),tensor(1.2601, device='cuda:0'),tensor(-0.1388, device='cuda:0')
tensor(0.9337, device='cuda:0'),tensor(-0.7508, device='cuda:0'),tensor(0.1090, device='cuda:0'),tensor(-0.4046, device='cuda:0')
tensor(-0.7923, device='cuda:0'),tensor(0.5875, device='cuda:0'),tensor(2.0335, device='cuda:0'),tensor(-1.1674, device='cuda:0')
tensor(2.5957, device='cuda:0'),tensor(-0.8090, device='cuda:0'),tensor(-0.3195, device='cuda:0'),tensor(-1.2243, device='cuda:0')
tensor(1.4831, device='cuda:0'),tensor(-0.4681, device='cuda:0'),tensor(-1.2121, device='cuda:0'),tensor(0.2580, device='cuda:0')
tensor(-0.6070, device='cuda:0'),tensor(-0.4318, device='cuda:0'),tensor(-0.0432, device='cuda:0'),tensor(0.9659, device='cuda:0')
tensor(-0.4636, device='cuda:0'),tensor(-0.0290, device='cuda:0'),tensor(-0.2205, device='cuda:0'),tensor(0.6357, device='cuda:0')
tensor(-1.0472, device='cuda:0'),tensor(1.7952, device='cuda:0'),tensor(0.2827, device='cuda:0'),tensor(-0.5932, device='cuda:0')
tensor(2.1772, device='cuda:0'),tensor(2.8733, device='cuda:0'),tensor(-1.9154, device='cuda:0'),tensor(-1.6275, device='cuda:0')
