tensor(4.7280, device='cuda:0'),tensor(0.4028, device='cuda:0'),tensor(-3.5686, device='cuda:0'),tensor(-2.2360, device='cuda:0')
tensor(-0.4078, device='cuda:0'),tensor(-2.0605, device='cuda:0'),tensor(-1.1007, device='cuda:0'),tensor(3.0564, device='cuda:0')
tensor(5.0505, device='cuda:0'),tensor(-1.2050, device='cuda:0'),tensor(-2.9758, device='cuda:0'),tensor(-1.5128, device='cuda:0')
tensor(5.0597, device='cuda:0'),tensor(-1.1801, device='cuda:0'),tensor(-3.1236, device='cuda:0'),tensor(-1.4271, device='cuda:0')
tensor(-3.0694, device='cuda:0'),tensor(-1.5462, device='cuda:0'),tensor(4.8116, device='cuda:0'),tensor(-1.0046, device='cuda:0')
tensor(-1.6324, device='cuda:0'),tensor(-1.8359, device='cuda:0'),tensor(4.0103, device='cuda:0'),tensor(-1.0966, device='cuda:0')
tensor(5.3373, device='cuda:0'),tensor(-0.5238, device='cuda:0'),tensor(-3.3144, device='cuda:0'),tensor(-2.1406, device='cuda:0')
tensor(5.3530, device='cuda:0'),tensor(-1.0728, device='cuda:0'),tensor(-2.9231, device='cuda:0'),tensor(-2.0036, device='cuda:0')
tensor(5.3032, device='cuda:0'),tensor(-0.9708, device='cuda:0'),tensor(-3.7014, device='cuda:0'),tensor(-1.3708, device='cuda:0')
tensor(-1.9182, device='cuda:0'),tensor(-1.7881, device='cuda:0'),tensor(4.7040, device='cuda:0'),tensor(-1.6898, device='cuda:0')
tensor(-2.6565, device='cuda:0'),tensor(-1.7344, device='cuda:0'),tensor(5.2499, device='cuda:0'),tensor(-1.4635, device='cuda:0')
tensor(-0.2103, device='cuda:0'),tensor(3.3808, device='cuda:0'),tensor(-0.9027, device='cuda:0'),tensor(-2.5889, device='cuda:0')
tensor(0.2986, device='cuda:0'),tensor(-1.2676, device='cuda:0'),tensor(2.6406, device='cuda:0'),tensor(-2.3108, device='cuda:0')
tensor(-0.6616, device='cuda:0'),tensor(-2.8759, device='cuda:0'),tensor(0.6451, device='cuda:0'),tensor(2.1869, device='cuda:0')
tensor(5.6825, device='cuda:0'),tensor(-1.1213, device='cuda:0'),tensor(-3.7097, device='cuda:0'),tensor(-1.6202, device='cuda:0')
tensor(-2.4759, device='cuda:0'),tensor(-1.2924, device='cuda:0'),tensor(4.5225, device='cuda:0'),tensor(-1.3110, device='cuda:0')
tensor(-1.1103, device='cuda:0'),tensor(-1.5859, device='cuda:0'),tensor(3.3722, device='cuda:0'),tensor(-1.2129, device='cuda:0')
tensor(3.0359, device='cuda:0'),tensor(2.3203, device='cuda:0'),tensor(-2.9517, device='cuda:0'),tensor(-2.9555, device='cuda:0')
tensor(5.3600, device='cuda:0'),tensor(-0.9644, device='cuda:0'),tensor(-2.9060, device='cuda:0'),tensor(-2.0807, device='cuda:0')
tensor(5.1211, device='cuda:0'),tensor(-0.8430, device='cuda:0'),tensor(-2.7842, device='cuda:0'),tensor(-2.0623, device='cuda:0')
tensor(5.6265, device='cuda:0'),tensor(-1.1777, device='cuda:0'),tensor(-3.5392, device='cuda:0'),tensor(-1.6749, device='cuda:0')
tensor(4.1281, device='cuda:0'),tensor(-0.6966, device='cuda:0'),tensor(-2.7790, device='cuda:0'),tensor(-1.3188, device='cuda:0')
tensor(5.8344, device='cuda:0'),tensor(-1.2055, device='cuda:0'),tensor(-3.3669, device='cuda:0'),tensor(-1.8944, device='cuda:0')
tensor(-0.2631, device='cuda:0'),tensor(-1.5579, device='cuda:0'),tensor(-1.4325, device='cuda:0'),tensor(2.7193, device='cuda:0')
tensor(-0.7451, device='cuda:0'),tensor(3.1717, device='cuda:0'),tensor(0.0316, device='cuda:0'),tensor(-2.7496, device='cuda:0')
tensor(-1.3993, device='cuda:0'),tensor(3.6939, device='cuda:0'),tensor(0.3249, device='cuda:0'),tensor(-2.9953, device='cuda:0')
tensor(-0.1718, device='cuda:0'),tensor(-1.9579, device='cuda:0'),tensor(-2.7959, device='cuda:0'),tensor(4.1939, device='cuda:0')
tensor(5.7929, device='cuda:0'),tensor(-1.0656, device='cuda:0'),tensor(-2.8245, device='cuda:0'),tensor(-2.5130, device='cuda:0')
tensor(-2.6798, device='cuda:0'),tensor(-1.9201, device='cuda:0'),tensor(5.2617, device='cuda:0'),tensor(-1.3150, device='cuda:0')
tensor(-1.8331, device='cuda:0'),tensor(-1.9375, device='cuda:0'),tensor(4.6068, device='cuda:0'),tensor(-1.4398, device='cuda:0')
tensor(-2.4211, device='cuda:0'),tensor(-1.1075, device='cuda:0'),tensor(4.1068, device='cuda:0'),tensor(-1.1803, device='cuda:0')
tensor(5.0392, device='cuda:0'),tensor(-1.3424, device='cuda:0'),tensor(-2.9520, device='cuda:0'),tensor(-1.3770, device='cuda:0')
tensor(6.4397, device='cuda:0'),tensor(-1.7597, device='cuda:0'),tensor(-3.5147, device='cuda:0'),tensor(-1.9314, device='cuda:0')
tensor(6.5572, device='cuda:0'),tensor(-1.1127, device='cuda:0'),tensor(-3.7357, device='cuda:0'),tensor(-2.4422, device='cuda:0')
tensor(-2.1575, device='cuda:0'),tensor(-2.2472, device='cuda:0'),tensor(4.5780, device='cuda:0'),tensor(-0.7778, device='cuda:0')
tensor(-1.7862, device='cuda:0'),tensor(-2.4532, device='cuda:0'),tensor(-1.7390, device='cuda:0'),tensor(5.0801, device='cuda:0')
tensor(-0.7023, device='cuda:0'),tensor(2.6934, device='cuda:0'),tensor(0.7898, device='cuda:0'),tensor(-3.0631, device='cuda:0')
tensor(-1.4245, device='cuda:0'),tensor(-2.7110, device='cuda:0'),tensor(-1.4612, device='cuda:0'),tensor(4.7646, device='cuda:0')
tensor(1.7241, device='cuda:0'),tensor(1.8002, device='cuda:0'),tensor(-1.6960, device='cuda:0'),tensor(-2.3535, device='cuda:0')
tensor(0.6084, device='cuda:0'),tensor(2.5074, device='cuda:0'),tensor(-1.8686, device='cuda:0'),tensor(-1.7769, device='cuda:0')
tensor(-2.1334, device='cuda:0'),tensor(-1.6073, device='cuda:0'),tensor(4.5887, device='cuda:0'),tensor(-1.4775, device='cuda:0')
tensor(-0.6562, device='cuda:0'),tensor(-2.0958, device='cuda:0'),tensor(0.9724, device='cuda:0'),tensor(1.1408, device='cuda:0')
tensor(-0.3933, device='cuda:0'),tensor(1.6482, device='cuda:0'),tensor(-0.3254, device='cuda:0'),tensor(-1.2983, device='cuda:0')
tensor(-2.4424, device='cuda:0'),tensor(0.2516, device='cuda:0'),tensor(2.5155, device='cuda:0'),tensor(-0.9225, device='cuda:0')
tensor(-2.3291, device='cuda:0'),tensor(-1.7046, device='cuda:0'),tensor(4.4058, device='cuda:0'),tensor(-0.9762, device='cuda:0')
tensor(6.2579, device='cuda:0'),tensor(-0.6595, device='cuda:0'),tensor(-3.9319, device='cuda:0'),tensor(-2.4424, device='cuda:0')
tensor(3.9172, device='cuda:0'),tensor(-0.5421, device='cuda:0'),tensor(-2.6725, device='cuda:0'),tensor(-1.3353, device='cuda:0')
tensor(-1.1311, device='cuda:0'),tensor(-2.0133, device='cuda:0'),tensor(3.9975, device='cuda:0'),tensor(-1.4252, device='cuda:0')
tensor(-2.0873, device='cuda:0'),tensor(-2.0917, device='cuda:0'),tensor(-1.5934, device='cuda:0'),tensor(4.9995, device='cuda:0')
tensor(5.4779, device='cuda:0'),tensor(-1.0634, device='cuda:0'),tensor(-2.7536, device='cuda:0'),tensor(-2.2649, device='cuda:0')
tensor(3.0152, device='cuda:0'),tensor(-1.5716, device='cuda:0'),tensor(-2.8357, device='cuda:0'),tensor(0.7824, device='cuda:0')
tensor(-0.7873, device='cuda:0'),tensor(-2.4451, device='cuda:0'),tensor(3.4404, device='cuda:0'),tensor(-0.7752, device='cuda:0')
tensor(-1.2101, device='cuda:0'),tensor(6.0415, device='cuda:0'),tensor(-2.6236, device='cuda:0'),tensor(-2.6451, device='cuda:0')
tensor(-0.6289, device='cuda:0'),tensor(-1.5360, device='cuda:0'),tensor(-2.6040, device='cuda:0'),tensor(4.1274, device='cuda:0')
tensor(-0.5602, device='cuda:0'),tensor(-1.6470, device='cuda:0'),tensor(-1.7432, device='cuda:0'),tensor(3.4166, device='cuda:0')
tensor(-0.6061, device='cuda:0'),tensor(-2.0929, device='cuda:0'),tensor(-1.4808, device='cuda:0'),tensor(3.6140, device='cuda:0')
tensor(-1.3671, device='cuda:0'),tensor(-1.8706, device='cuda:0'),tensor(3.9405, device='cuda:0'),tensor(-1.3299, device='cuda:0')
tensor(6.5648, device='cuda:0'),tensor(-1.0289, device='cuda:0'),tensor(-3.9932, device='cuda:0'),tensor(-2.2454, device='cuda:0')
tensor(-1.5114, device='cuda:0'),tensor(-2.2246, device='cuda:0'),tensor(4.3379, device='cuda:0'),tensor(-1.1759, device='cuda:0')
tensor(6.0926, device='cuda:0'),tensor(-0.7641, device='cuda:0'),tensor(-3.7087, device='cuda:0'),tensor(-2.2888, device='cuda:0')
tensor(0.0683, device='cuda:0'),tensor(-2.4512, device='cuda:0'),tensor(-1.4701, device='cuda:0'),tensor(3.1862, device='cuda:0')
tensor(2.2606, device='cuda:0'),tensor(0.7833, device='cuda:0'),tensor(-3.9456, device='cuda:0'),tensor(0.3600, device='cuda:0')
tensor(5.5398, device='cuda:0'),tensor(-1.0070, device='cuda:0'),tensor(-2.7224, device='cuda:0'),tensor(-2.4227, device='cuda:0')
tensor(-1.5992, device='cuda:0'),tensor(-2.2079, device='cuda:0'),tensor(4.6647, device='cuda:0'),tensor(-1.4176, device='cuda:0')
tensor(-0.8486, device='cuda:0'),tensor(3.4789, device='cuda:0'),tensor(-0.3307, device='cuda:0'),tensor(-2.5181, device='cuda:0')
tensor(5.1745, device='cuda:0'),tensor(-0.1923, device='cuda:0'),tensor(-3.2376, device='cuda:0'),tensor(-2.3473, device='cuda:0')
tensor(5.0707, device='cuda:0'),tensor(-0.5695, device='cuda:0'),tensor(-2.8442, device='cuda:0'),tensor(-2.2248, device='cuda:0')
tensor(-2.2441, device='cuda:0'),tensor(-1.0421, device='cuda:0'),tensor(3.5239, device='cuda:0'),tensor(-0.8313, device='cuda:0')
tensor(-1.0935, device='cuda:0'),tensor(2.7311, device='cuda:0'),tensor(0.1716, device='cuda:0'),tensor(-2.2327, device='cuda:0')
tensor(5.2930, device='cuda:0'),tensor(-1.0435, device='cuda:0'),tensor(-2.5760, device='cuda:0'),tensor(-2.3047, device='cuda:0')
tensor(0.1453, device='cuda:0'),tensor(-1.1962, device='cuda:0'),tensor(-2.3069, device='cuda:0'),tensor(2.7768, device='cuda:0')
tensor(-0.0036, device='cuda:0'),tensor(-0.4752, device='cuda:0'),tensor(-0.3148, device='cuda:0'),tensor(0.2346, device='cuda:0')
tensor(2.8687, device='cuda:0'),tensor(1.5390, device='cuda:0'),tensor(-3.5661, device='cuda:0'),tensor(-1.4029, device='cuda:0')
tensor(-1.6190, device='cuda:0'),tensor(-1.5403, device='cuda:0'),tensor(3.8390, device='cuda:0'),tensor(-1.2372, device='cuda:0')
tensor(-0.3681, device='cuda:0'),tensor(-1.9661, device='cuda:0'),tensor(-1.2539, device='cuda:0'),tensor(3.0892, device='cuda:0')
tensor(5.3749, device='cuda:0'),tensor(-0.6564, device='cuda:0'),tensor(-3.0659, device='cuda:0'),tensor(-2.2422, device='cuda:0')
tensor(5.1628, device='cuda:0'),tensor(-1.0136, device='cuda:0'),tensor(-2.6755, device='cuda:0'),tensor(-2.0384, device='cuda:0')
tensor(-1.0237, device='cuda:0'),tensor(-2.2219, device='cuda:0'),tensor(-0.8385, device='cuda:0'),tensor(3.5307, device='cuda:0')
tensor(-1.9427, device='cuda:0'),tensor(3.5923, device='cuda:0'),tensor(0.5047, device='cuda:0'),tensor(-2.4854, device='cuda:0')
tensor(-0.6507, device='cuda:0'),tensor(-1.9115, device='cuda:0'),tensor(3.4180, device='cuda:0'),tensor(-1.4058, device='cuda:0')
tensor(-0.8086, device='cuda:0'),tensor(-2.1592, device='cuda:0'),tensor(-2.1610, device='cuda:0'),tensor(4.4595, device='cuda:0')
tensor(-2.4361, device='cuda:0'),tensor(-1.2477, device='cuda:0'),tensor(3.6006, device='cuda:0'),tensor(-0.5639, device='cuda:0')
tensor(-1.8064, device='cuda:0'),tensor(0.1269, device='cuda:0'),tensor(0.0797, device='cuda:0'),tensor(1.0062, device='cuda:0')
tensor(-2.3321, device='cuda:0'),tensor(2.3035, device='cuda:0'),tensor(2.2869, device='cuda:0'),tensor(-2.7308, device='cuda:0')
tensor(-0.1627, device='cuda:0'),tensor(-1.7196, device='cuda:0'),tensor(-2.3845, device='cuda:0'),tensor(3.6688, device='cuda:0')
tensor(-0.8303, device='cuda:0'),tensor(5.1621, device='cuda:0'),tensor(-2.1409, device='cuda:0'),tensor(-2.5259, device='cuda:0')
tensor(-1.0952, device='cuda:0'),tensor(-2.1515, device='cuda:0'),tensor(1.6029, device='cuda:0'),tensor(1.0883, device='cuda:0')
tensor(1.8202, device='cuda:0'),tensor(2.1656, device='cuda:0'),tensor(-1.9694, device='cuda:0'),tensor(-2.4722, device='cuda:0')
tensor(-1.0879, device='cuda:0'),tensor(-2.0334, device='cuda:0'),tensor(4.0510, device='cuda:0'),tensor(-1.4953, device='cuda:0')
tensor(4.1186, device='cuda:0'),tensor(0.2803, device='cuda:0'),tensor(-3.7091, device='cuda:0'),tensor(-1.3397, device='cuda:0')
tensor(5.9363, device='cuda:0'),tensor(-0.8228, device='cuda:0'),tensor(-3.3976, device='cuda:0'),tensor(-2.3474, device='cuda:0')
tensor(5.5995, device='cuda:0'),tensor(-0.4896, device='cuda:0'),tensor(-3.3752, device='cuda:0'),tensor(-2.3479, device='cuda:0')
tensor(1.4531, device='cuda:0'),tensor(-0.9696, device='cuda:0'),tensor(0.8829, device='cuda:0'),tensor(-1.8879, device='cuda:0')
tensor(1.6475, device='cuda:0'),tensor(-0.9168, device='cuda:0'),tensor(-2.2855, device='cuda:0'),tensor(0.8518, device='cuda:0')
tensor(-0.7143, device='cuda:0'),tensor(2.6493, device='cuda:0'),tensor(0.4191, device='cuda:0'),tensor(-2.6158, device='cuda:0')
tensor(-1.7756, device='cuda:0'),tensor(-1.8177, device='cuda:0'),tensor(4.2927, device='cuda:0'),tensor(-1.2263, device='cuda:0')
tensor(-0.4862, device='cuda:0'),tensor(-1.4412, device='cuda:0'),tensor(-1.5221, device='cuda:0'),tensor(2.9755, device='cuda:0')
tensor(-1.9200, device='cuda:0'),tensor(-1.9083, device='cuda:0'),tensor(3.7068, device='cuda:0'),tensor(-0.4712, device='cuda:0')
tensor(-2.6154, device='cuda:0'),tensor(-1.7601, device='cuda:0'),tensor(4.9676, device='cuda:0'),tensor(-1.1512, device='cuda:0')
tensor(-0.6037, device='cuda:0'),tensor(-0.1903, device='cuda:0'),tensor(-0.9592, device='cuda:0'),tensor(1.3601, device='cuda:0')
tensor(2.1610, device='cuda:0'),tensor(1.9079, device='cuda:0'),tensor(-2.7380, device='cuda:0'),tensor(-1.9110, device='cuda:0')
tensor(-1.4963, device='cuda:0'),tensor(-1.7858, device='cuda:0'),tensor(4.0664, device='cuda:0'),tensor(-1.3332, device='cuda:0')
tensor(0.2694, device='cuda:0'),tensor(0.1553, device='cuda:0'),tensor(-2.7229, device='cuda:0'),tensor(1.7421, device='cuda:0')
tensor(-2.1947, device='cuda:0'),tensor(3.3530, device='cuda:0'),tensor(0.8963, device='cuda:0'),tensor(-2.5040, device='cuda:0')
tensor(-2.3451, device='cuda:0'),tensor(-2.1932, device='cuda:0'),tensor(4.9929, device='cuda:0'),tensor(-1.0407, device='cuda:0')
tensor(-1.1348, device='cuda:0'),tensor(0.0542, device='cuda:0'),tensor(-1.5839, device='cuda:0'),tensor(2.1997, device='cuda:0')
tensor(4.8954, device='cuda:0'),tensor(-1.1324, device='cuda:0'),tensor(-2.4886, device='cuda:0'),tensor(-1.8882, device='cuda:0')
tensor(4.0240, device='cuda:0'),tensor(0.1067, device='cuda:0'),tensor(-2.6111, device='cuda:0'),tensor(-2.1378, device='cuda:0')
tensor(5.3486, device='cuda:0'),tensor(-1.2162, device='cuda:0'),tensor(-2.3841, device='cuda:0'),tensor(-2.3845, device='cuda:0')
tensor(-1.7948, device='cuda:0'),tensor(3.0120, device='cuda:0'),tensor(0.7720, device='cuda:0'),tensor(-2.2924, device='cuda:0')
tensor(-1.8439, device='cuda:0'),tensor(7.2498, device='cuda:0'),tensor(-2.6380, device='cuda:0'),tensor(-3.1656, device='cuda:0')
tensor(3.8288, device='cuda:0'),tensor(-0.7764, device='cuda:0'),tensor(-2.4926, device='cuda:0'),tensor(-1.0749, device='cuda:0')
tensor(-2.7878, device='cuda:0'),tensor(-1.9559, device='cuda:0'),tensor(-0.4948, device='cuda:0'),tensor(4.4111, device='cuda:0')
tensor(-0.6412, device='cuda:0'),tensor(-1.8382, device='cuda:0'),tensor(-1.8425, device='cuda:0'),tensor(3.7694, device='cuda:0')
tensor(-1.5542, device='cuda:0'),tensor(-1.9860, device='cuda:0'),tensor(4.1046, device='cuda:0'),tensor(-1.1002, device='cuda:0')
tensor(-2.0517, device='cuda:0'),tensor(-2.3346, device='cuda:0'),tensor(4.3712, device='cuda:0'),tensor(-0.5545, device='cuda:0')
tensor(5.8576, device='cuda:0'),tensor(-0.6723, device='cuda:0'),tensor(-3.2630, device='cuda:0'),tensor(-2.5521, device='cuda:0')
tensor(-1.6090, device='cuda:0'),tensor(2.1700, device='cuda:0'),tensor(1.4337, device='cuda:0'),tensor(-2.3355, device='cuda:0')
tensor(5.2504, device='cuda:0'),tensor(-0.9855, device='cuda:0'),tensor(-2.6793, device='cuda:0'),tensor(-2.1707, device='cuda:0')
tensor(4.4403, device='cuda:0'),tensor(-0.8942, device='cuda:0'),tensor(-2.5253, device='cuda:0'),tensor(-1.5839, device='cuda:0')
tensor(-1.0607, device='cuda:0'),tensor(-1.4045, device='cuda:0'),tensor(2.8585, device='cuda:0'),tensor(-0.9394, device='cuda:0')
tensor(4.6854, device='cuda:0'),tensor(-0.6590, device='cuda:0'),tensor(-3.4287, device='cuda:0'),tensor(-1.2783, device='cuda:0')
tensor(4.9561, device='cuda:0'),tensor(-1.3383, device='cuda:0'),tensor(-2.5616, device='cuda:0'),tensor(-1.7390, device='cuda:0')
tensor(1.0175, device='cuda:0'),tensor(-1.4002, device='cuda:0'),tensor(-2.3901, device='cuda:0'),tensor(2.2932, device='cuda:0')
tensor(-1.3548, device='cuda:0'),tensor(4.3245, device='cuda:0'),tensor(-0.7279, device='cuda:0'),tensor(-2.5417, device='cuda:0')
tensor(5.7229, device='cuda:0'),tensor(-1.0535, device='cuda:0'),tensor(-3.3342, device='cuda:0'),tensor(-1.9181, device='cuda:0')
tensor(-0.5186, device='cuda:0'),tensor(-2.0008, device='cuda:0'),tensor(-1.4619, device='cuda:0'),tensor(3.4438, device='cuda:0')
tensor(-2.5139, device='cuda:0'),tensor(1.2771, device='cuda:0'),tensor(2.9704, device='cuda:0'),tensor(-2.2986, device='cuda:0')
tensor(-1.7717, device='cuda:0'),tensor(-2.1266, device='cuda:0'),tensor(4.6504, device='cuda:0'),tensor(-1.3292, device='cuda:0')
tensor(5.3476, device='cuda:0'),tensor(-0.3646, device='cuda:0'),tensor(-4.7447, device='cuda:0'),tensor(-1.0501, device='cuda:0')
tensor(-0.3045, device='cuda:0'),tensor(-1.6069, device='cuda:0'),tensor(-1.5855, device='cuda:0'),tensor(2.9876, device='cuda:0')
tensor(1.7798, device='cuda:0'),tensor(2.9233, device='cuda:0'),tensor(-4.3145, device='cuda:0'),tensor(-1.1755, device='cuda:0')
tensor(4.9459, device='cuda:0'),tensor(-0.4744, device='cuda:0'),tensor(-2.8823, device='cuda:0'),tensor(-2.1613, device='cuda:0')
tensor(-0.8107, device='cuda:0'),tensor(-0.6322, device='cuda:0'),tensor(1.6325, device='cuda:0'),tensor(-0.7602, device='cuda:0')
tensor(5.7159, device='cuda:0'),tensor(-0.8668, device='cuda:0'),tensor(-3.2381, device='cuda:0'),tensor(-2.2438, device='cuda:0')
tensor(5.0774, device='cuda:0'),tensor(-1.0434, device='cuda:0'),tensor(-2.8732, device='cuda:0'),tensor(-1.8365, device='cuda:0')
tensor(5.2949, device='cuda:0'),tensor(-0.8502, device='cuda:0'),tensor(-2.4313, device='cuda:0'),tensor(-2.6386, device='cuda:0')
tensor(1.4834, device='cuda:0'),tensor(0.7727, device='cuda:0'),tensor(-0.6880, device='cuda:0'),tensor(-1.9769, device='cuda:0')
tensor(1.8300, device='cuda:0'),tensor(1.5090, device='cuda:0'),tensor(-1.1390, device='cuda:0'),tensor(-2.6338, device='cuda:0')
tensor(-0.1611, device='cuda:0'),tensor(-1.5705, device='cuda:0'),tensor(-1.4199, device='cuda:0'),tensor(2.6795, device='cuda:0')
tensor(1.9851, device='cuda:0'),tensor(0.8766, device='cuda:0'),tensor(-3.1497, device='cuda:0'),tensor(-0.4665, device='cuda:0')
tensor(5.7778, device='cuda:0'),tensor(-1.0549, device='cuda:0'),tensor(-3.6377, device='cuda:0'),tensor(-1.7391, device='cuda:0')
tensor(-0.2526, device='cuda:0'),tensor(-1.7137, device='cuda:0'),tensor(-0.8187, device='cuda:0'),tensor(2.3268, device='cuda:0')
tensor(0.5514, device='cuda:0'),tensor(-0.2597, device='cuda:0'),tensor(-3.2983, device='cuda:0'),tensor(2.2978, device='cuda:0')
tensor(-2.0914, device='cuda:0'),tensor(0.3827, device='cuda:0'),tensor(2.6901, device='cuda:0'),tensor(-1.5129, device='cuda:0')
tensor(-1.3701, device='cuda:0'),tensor(-0.5933, device='cuda:0'),tensor(2.1971, device='cuda:0'),tensor(-0.7328, device='cuda:0')
tensor(5.5888, device='cuda:0'),tensor(-1.1082, device='cuda:0'),tensor(-3.1273, device='cuda:0'),tensor(-2.0071, device='cuda:0')
tensor(-1.5947, device='cuda:0'),tensor(-2.0240, device='cuda:0'),tensor(4.3360, device='cuda:0'),tensor(-1.2463, device='cuda:0')
tensor(4.1732, device='cuda:0'),tensor(-0.7455, device='cuda:0'),tensor(-2.1332, device='cuda:0'),tensor(-1.8207, device='cuda:0')
tensor(-0.3832, device='cuda:0'),tensor(-1.7154, device='cuda:0'),tensor(-1.7070, device='cuda:0'),tensor(3.2715, device='cuda:0')
tensor(-1.7586, device='cuda:0'),tensor(-0.8125, device='cuda:0'),tensor(1.6146, device='cuda:0'),tensor(0.3029, device='cuda:0')
tensor(-0.1119, device='cuda:0'),tensor(2.7732, device='cuda:0'),tensor(-2.1478, device='cuda:0'),tensor(-0.9104, device='cuda:0')
tensor(-0.9719, device='cuda:0'),tensor(-1.1762, device='cuda:0'),tensor(0.9948, device='cuda:0'),tensor(0.5500, device='cuda:0')
tensor(-0.2523, device='cuda:0'),tensor(-2.0202, device='cuda:0'),tensor(-1.5273, device='cuda:0'),tensor(3.2405, device='cuda:0')
tensor(-1.8245, device='cuda:0'),tensor(-2.1108, device='cuda:0'),tensor(4.8590, device='cuda:0'),tensor(-1.4945, device='cuda:0')
tensor(5.3976, device='cuda:0'),tensor(-0.3438, device='cuda:0'),tensor(-3.2707, device='cuda:0'),tensor(-2.3887, device='cuda:0')
tensor(-2.2424, device='cuda:0'),tensor(0.0736, device='cuda:0'),tensor(-0.1390, device='cuda:0'),tensor(1.5868, device='cuda:0')
tensor(4.5074, device='cuda:0'),tensor(-1.1615, device='cuda:0'),tensor(-3.5471, device='cuda:0'),tensor(-0.5451, device='cuda:0')
tensor(2.1972, device='cuda:0'),tensor(2.7175, device='cuda:0'),tensor(-2.3471, device='cuda:0'),tensor(-3.1790, device='cuda:0')
tensor(-2.1201, device='cuda:0'),tensor(-1.7362, device='cuda:0'),tensor(4.3596, device='cuda:0'),tensor(-1.1124, device='cuda:0')
tensor(-0.3764, device='cuda:0'),tensor(-1.3767, device='cuda:0'),tensor(-0.2991, device='cuda:0'),tensor(1.3919, device='cuda:0')
tensor(-0.3350, device='cuda:0'),tensor(-2.6141, device='cuda:0'),tensor(-2.6930, device='cuda:0'),tensor(4.7210, device='cuda:0')
tensor(5.1277, device='cuda:0'),tensor(-1.3251, device='cuda:0'),tensor(-2.7039, device='cuda:0'),tensor(-1.6990, device='cuda:0')
tensor(-0.2972, device='cuda:0'),tensor(1.1153, device='cuda:0'),tensor(-2.4173, device='cuda:0'),tensor(1.0778, device='cuda:0')
tensor(5.0840, device='cuda:0'),tensor(-0.6813, device='cuda:0'),tensor(-2.6025, device='cuda:0'),tensor(-2.3695, device='cuda:0')
tensor(6.1202, device='cuda:0'),tensor(-1.4909, device='cuda:0'),tensor(-3.1638, device='cuda:0'),tensor(-2.1357, device='cuda:0')
tensor(5.7841, device='cuda:0'),tensor(-0.4985, device='cuda:0'),tensor(-3.7267, device='cuda:0'),tensor(-2.3084, device='cuda:0')
tensor(6.3626, device='cuda:0'),tensor(-1.3944, device='cuda:0'),tensor(-3.5937, device='cuda:0'),tensor(-2.1626, device='cuda:0')
tensor(5.5233, device='cuda:0'),tensor(-0.5610, device='cuda:0'),tensor(-3.1077, device='cuda:0'),tensor(-2.4703, device='cuda:0')
tensor(5.8599, device='cuda:0'),tensor(-1.1766, device='cuda:0'),tensor(-3.2278, device='cuda:0'),tensor(-2.0884, device='cuda:0')
tensor(-0.8477, device='cuda:0'),tensor(-1.2280, device='cuda:0'),tensor(-1.5920, device='cuda:0'),tensor(3.1723, device='cuda:0')
tensor(4.8211, device='cuda:0'),tensor(-0.8549, device='cuda:0'),tensor(-2.5499, device='cuda:0'),tensor(-2.0421, device='cuda:0')
tensor(-0.9639, device='cuda:0'),tensor(-2.4478, device='cuda:0'),tensor(-3.0097, device='cuda:0'),tensor(5.6697, device='cuda:0')
tensor(-1.3229, device='cuda:0'),tensor(-0.7780, device='cuda:0'),tensor(1.1202, device='cuda:0'),tensor(0.4462, device='cuda:0')
tensor(-1.7615, device='cuda:0'),tensor(-1.2374, device='cuda:0'),tensor(3.4428, device='cuda:0'),tensor(-1.0442, device='cuda:0')
tensor(-0.2923, device='cuda:0'),tensor(-1.7142, device='cuda:0'),tensor(-1.5935, device='cuda:0'),tensor(3.0985, device='cuda:0')
tensor(-2.4520, device='cuda:0'),tensor(-0.4995, device='cuda:0'),tensor(3.6426, device='cuda:0'),tensor(-1.2200, device='cuda:0')
tensor(5.5918, device='cuda:0'),tensor(-1.0644, device='cuda:0'),tensor(-2.8168, device='cuda:0'),tensor(-2.2921, device='cuda:0')
tensor(5.9993, device='cuda:0'),tensor(-0.5551, device='cuda:0'),tensor(-3.7556, device='cuda:0'),tensor(-2.3536, device='cuda:0')
tensor(5.2506, device='cuda:0'),tensor(-1.0614, device='cuda:0'),tensor(-2.8567, device='cuda:0'),tensor(-1.9072, device='cuda:0')
tensor(-0.6941, device='cuda:0'),tensor(-1.5347, device='cuda:0'),tensor(-1.0902, device='cuda:0'),tensor(2.8210, device='cuda:0')
tensor(5.5474, device='cuda:0'),tensor(-0.5793, device='cuda:0'),tensor(-3.4056, device='cuda:0'),tensor(-2.1997, device='cuda:0')
tensor(-2.6555, device='cuda:0'),tensor(-1.2953, device='cuda:0'),tensor(3.4890, device='cuda:0'),tensor(-0.1502, device='cuda:0')
tensor(4.7560, device='cuda:0'),tensor(-0.4057, device='cuda:0'),tensor(-3.4193, device='cuda:0'),tensor(-1.6078, device='cuda:0')
tensor(5.4333, device='cuda:0'),tensor(-1.0303, device='cuda:0'),tensor(-2.5442, device='cuda:0'),tensor(-2.4722, device='cuda:0')
tensor(-1.5769, device='cuda:0'),tensor(-0.4878, device='cuda:0'),tensor(-1.4308, device='cuda:0'),tensor(2.8505, device='cuda:0')
tensor(-0.6740, device='cuda:0'),tensor(-0.9598, device='cuda:0'),tensor(-1.0530, device='cuda:0'),tensor(2.0371, device='cuda:0')
