"tensor(4.8923, device='cuda:0')","tensor(-3.0591, device='cuda:0')","tensor(-1.2468, device='cuda:0')"
"tensor(-1.0741, device='cuda:0')","tensor(-2.8714, device='cuda:0')","tensor(4.2013, device='cuda:0')"
"tensor(0.5168, device='cuda:0')","tensor(-2.9659, device='cuda:0')","tensor(2.7497, device='cuda:0')"
"tensor(2.6748, device='cuda:0')","tensor(-3.3500, device='cuda:0')","tensor(1.1396, device='cuda:0')"
"tensor(0.3820, device='cuda:0')","tensor(-3.4120, device='cuda:0')","tensor(3.3048, device='cuda:0')"
"tensor(-1.6737, device='cuda:0')","tensor(-3.6172, device='cuda:0')","tensor(5.4525, device='cuda:0')"
"tensor(1.1258, device='cuda:0')","tensor(-2.4032, device='cuda:0')","tensor(1.6357, device='cuda:0')"
"tensor(0.3641, device='cuda:0')","tensor(-1.8500, device='cuda:0')","tensor(1.7737, device='cuda:0')"
"tensor(-0.2903, device='cuda:0')","tensor(-1.3338, device='cuda:0')","tensor(1.8562, device='cuda:0')"
"tensor(-2.4042, device='cuda:0')","tensor(-1.6540, device='cuda:0')","tensor(4.2823, device='cuda:0')"
"tensor(-1.0742, device='cuda:0')","tensor(-0.3345, device='cuda:0')","tensor(1.4404, device='cuda:0')"
"tensor(-2.6082, device='cuda:0')","tensor(-3.9831, device='cuda:0')","tensor(6.7486, device='cuda:0')"
"tensor(-2.6948, device='cuda:0')","tensor(-0.8538, device='cuda:0')","tensor(3.5972, device='cuda:0')"
"tensor(-2.5766, device='cuda:0')","tensor(-3.2014, device='cuda:0')","tensor(5.8197, device='cuda:0')"
"tensor(-5.3926, device='cuda:0')","tensor(3.0575, device='cuda:0')","tensor(2.0885, device='cuda:0')"
"tensor(-2.8559, device='cuda:0')","tensor(-2.7952, device='cuda:0')","tensor(5.7724, device='cuda:0')"
"tensor(2.8799, device='cuda:0')","tensor(-3.5097, device='cuda:0')","tensor(1.1382, device='cuda:0')"
"tensor(-2.1670, device='cuda:0')","tensor(-3.4386, device='cuda:0')","tensor(5.6748, device='cuda:0')"
"tensor(-0.6408, device='cuda:0')","tensor(-3.4899, device='cuda:0')","tensor(4.3831, device='cuda:0')"
"tensor(-2.1059, device='cuda:0')","tensor(-3.0944, device='cuda:0')","tensor(5.3010, device='cuda:0')"
"tensor(0.4804, device='cuda:0')","tensor(-3.0127, device='cuda:0')","tensor(2.8858, device='cuda:0')"
"tensor(-1.7240, device='cuda:0')","tensor(-4.0836, device='cuda:0')","tensor(5.9481, device='cuda:0')"
"tensor(-0.4588, device='cuda:0')","tensor(-0.9525, device='cuda:0')","tensor(1.4049, device='cuda:0')"
"tensor(1.1405, device='cuda:0')","tensor(-2.8382, device='cuda:0')","tensor(2.1471, device='cuda:0')"
"tensor(-3.9824, device='cuda:0')","tensor(0.7990, device='cuda:0')","tensor(3.0370, device='cuda:0')"
"tensor(3.9174, device='cuda:0')","tensor(-3.3143, device='cuda:0')","tensor(-0.0406, device='cuda:0')"
"tensor(2.9792, device='cuda:0')","tensor(-3.0255, device='cuda:0')","tensor(0.4756, device='cuda:0')"
"tensor(-5.5823, device='cuda:0')","tensor(3.3533, device='cuda:0')","tensor(1.8370, device='cuda:0')"
"tensor(-2.6294, device='cuda:0')","tensor(-5.0207, device='cuda:0')","tensor(7.8240, device='cuda:0')"
"tensor(-1.8106, device='cuda:0')","tensor(-0.6771, device='cuda:0')","tensor(2.5374, device='cuda:0')"
"tensor(-1.2735, device='cuda:0')","tensor(-2.8488, device='cuda:0')","tensor(4.1981, device='cuda:0')"
"tensor(1.2259, device='cuda:0')","tensor(-3.2273, device='cuda:0')","tensor(2.3670, device='cuda:0')"
"tensor(-1.7180, device='cuda:0')","tensor(-2.9453, device='cuda:0')","tensor(4.8463, device='cuda:0')"
"tensor(3.3338, device='cuda:0')","tensor(-2.7116, device='cuda:0')","tensor(-0.2788, device='cuda:0')"
"tensor(0.3417, device='cuda:0')","tensor(-3.0884, device='cuda:0')","tensor(2.9990, device='cuda:0')"
"tensor(-3.1816, device='cuda:0')","tensor(-0.8803, device='cuda:0')","tensor(4.0677, device='cuda:0')"
"tensor(-1.9319, device='cuda:0')","tensor(-2.7352, device='cuda:0')","tensor(4.7272, device='cuda:0')"
"tensor(-1.2054, device='cuda:0')","tensor(-3.1267, device='cuda:0')","tensor(4.4964, device='cuda:0')"
"tensor(-0.6989, device='cuda:0')","tensor(-3.5727, device='cuda:0')","tensor(4.4997, device='cuda:0')"
"tensor(-1.8770, device='cuda:0')","tensor(-1.2168, device='cuda:0')","tensor(3.0888, device='cuda:0')"
"tensor(2.5868, device='cuda:0')","tensor(-3.1190, device='cuda:0')","tensor(0.9064, device='cuda:0')"
"tensor(4.0069, device='cuda:0')","tensor(-3.4944, device='cuda:0')","tensor(0.0691, device='cuda:0')"
"tensor(4.0219, device='cuda:0')","tensor(-3.6789, device='cuda:0')","tensor(0.2238, device='cuda:0')"
"tensor(-1.4613, device='cuda:0')","tensor(-2.1331, device='cuda:0')","tensor(3.6943, device='cuda:0')"
"tensor(-0.0645, device='cuda:0')","tensor(-3.5984, device='cuda:0')","tensor(3.9001, device='cuda:0')"
"tensor(3.1785, device='cuda:0')","tensor(-4.5498, device='cuda:0')","tensor(1.8022, device='cuda:0')"
"tensor(-2.1908, device='cuda:0')","tensor(-3.8607, device='cuda:0')","tensor(6.1463, device='cuda:0')"
"tensor(-0.7357, device='cuda:0')","tensor(-2.9712, device='cuda:0')","tensor(3.8274, device='cuda:0')"
"tensor(-1.7655, device='cuda:0')","tensor(-3.8519, device='cuda:0')","tensor(5.8615, device='cuda:0')"
"tensor(0.8012, device='cuda:0')","tensor(-2.9486, device='cuda:0')","tensor(2.4485, device='cuda:0')"
"tensor(-0.1811, device='cuda:0')","tensor(-2.9921, device='cuda:0')","tensor(3.3274, device='cuda:0')"
"tensor(-1.7191, device='cuda:0')","tensor(-2.5579, device='cuda:0')","tensor(4.2951, device='cuda:0')"
"tensor(0.0559, device='cuda:0')","tensor(-3.5964, device='cuda:0')","tensor(3.8776, device='cuda:0')"
"tensor(-1.1228, device='cuda:0')","tensor(-3.2323, device='cuda:0')","tensor(4.5108, device='cuda:0')"
"tensor(-1.6152, device='cuda:0')","tensor(-2.7817, device='cuda:0')","tensor(4.4981, device='cuda:0')"
"tensor(-1.3912, device='cuda:0')","tensor(-3.3882, device='cuda:0')","tensor(4.9030, device='cuda:0')"
"tensor(-2.0905, device='cuda:0')","tensor(-2.1252, device='cuda:0')","tensor(4.2219, device='cuda:0')"
"tensor(0.3492, device='cuda:0')","tensor(-1.2437, device='cuda:0')","tensor(1.1975, device='cuda:0')"
"tensor(-0.7836, device='cuda:0')","tensor(-3.1785, device='cuda:0')","tensor(4.1146, device='cuda:0')"
"tensor(-1.4741, device='cuda:0')","tensor(-2.2471, device='cuda:0')","tensor(3.8231, device='cuda:0')"
"tensor(-1.7563, device='cuda:0')","tensor(-3.1559, device='cuda:0')","tensor(5.0471, device='cuda:0')"
"tensor(-2.3029, device='cuda:0')","tensor(0.2508, device='cuda:0')","tensor(1.9694, device='cuda:0')"
"tensor(-0.7052, device='cuda:0')","tensor(-3.1864, device='cuda:0')","tensor(4.0892, device='cuda:0')"
"tensor(0.5896, device='cuda:0')","tensor(-2.8280, device='cuda:0')","tensor(2.4563, device='cuda:0')"
"tensor(1.4163, device='cuda:0')","tensor(-3.7266, device='cuda:0')","tensor(2.6924, device='cuda:0')"
"tensor(0.7175, device='cuda:0')","tensor(-3.2679, device='cuda:0')","tensor(2.9385, device='cuda:0')"
"tensor(4.0059, device='cuda:0')","tensor(-3.4040, device='cuda:0')","tensor(-0.0775, device='cuda:0')"
"tensor(-0.5067, device='cuda:0')","tensor(-2.7723, device='cuda:0')","tensor(3.4817, device='cuda:0')"
"tensor(-2.4361, device='cuda:0')","tensor(-2.8557, device='cuda:0')","tensor(5.3449, device='cuda:0')"
"tensor(-0.4057, device='cuda:0')","tensor(-3.7769, device='cuda:0')","tensor(4.3988, device='cuda:0')"
"tensor(2.0352, device='cuda:0')","tensor(-3.6233, device='cuda:0')","tensor(2.0706, device='cuda:0')"
"tensor(5.6808, device='cuda:0')","tensor(-3.6291, device='cuda:0')","tensor(-1.4373, device='cuda:0')"
"tensor(5.9438, device='cuda:0')","tensor(-3.7583, device='cuda:0')","tensor(-1.4771, device='cuda:0')"
"tensor(1.5633, device='cuda:0')","tensor(-2.5585, device='cuda:0')","tensor(1.3887, device='cuda:0')"
"tensor(2.2604, device='cuda:0')","tensor(-3.3951, device='cuda:0')","tensor(1.5775, device='cuda:0')"
"tensor(-1.1812, device='cuda:0')","tensor(-2.8764, device='cuda:0')","tensor(4.2921, device='cuda:0')"
"tensor(0.9596, device='cuda:0')","tensor(-4.1452, device='cuda:0')","tensor(3.4682, device='cuda:0')"
"tensor(-0.1004, device='cuda:0')","tensor(-3.4153, device='cuda:0')","tensor(3.8100, device='cuda:0')"
"tensor(-0.6573, device='cuda:0')","tensor(-4.5369, device='cuda:0')","tensor(5.5126, device='cuda:0')"
"tensor(-0.8686, device='cuda:0')","tensor(2.3880, device='cuda:0')","tensor(-1.3909, device='cuda:0')"
"tensor(-1.3881, device='cuda:0')","tensor(-3.2448, device='cuda:0')","tensor(4.8186, device='cuda:0')"
"tensor(2.4926, device='cuda:0')","tensor(-2.5579, device='cuda:0')","tensor(0.5079, device='cuda:0')"
"tensor(-1.7362, device='cuda:0')","tensor(-3.5166, device='cuda:0')","tensor(5.4229, device='cuda:0')"
"tensor(-1.7634, device='cuda:0')","tensor(-1.4508, device='cuda:0')","tensor(3.2574, device='cuda:0')"
"tensor(-1.2626, device='cuda:0')","tensor(-3.2341, device='cuda:0')","tensor(4.6102, device='cuda:0')"
"tensor(2.3303, device='cuda:0')","tensor(-2.7456, device='cuda:0')","tensor(0.7979, device='cuda:0')"
"tensor(-0.3112, device='cuda:0')","tensor(-2.4028, device='cuda:0')","tensor(2.8562, device='cuda:0')"
"tensor(-2.0149, device='cuda:0')","tensor(-3.0452, device='cuda:0')","tensor(5.0661, device='cuda:0')"
"tensor(-2.3823, device='cuda:0')","tensor(-3.8043, device='cuda:0')","tensor(6.2693, device='cuda:0')"
"tensor(-1.2600, device='cuda:0')","tensor(-3.8406, device='cuda:0')","tensor(5.2700, device='cuda:0')"
"tensor(2.3592, device='cuda:0')","tensor(-4.2118, device='cuda:0')","tensor(2.4096, device='cuda:0')"
"tensor(-2.1426, device='cuda:0')","tensor(-1.5992, device='cuda:0')","tensor(3.7285, device='cuda:0')"
"tensor(-2.1791, device='cuda:0')","tensor(-2.4316, device='cuda:0')","tensor(4.7093, device='cuda:0')"
"tensor(-4.0135, device='cuda:0')","tensor(0.3802, device='cuda:0')","tensor(3.5072, device='cuda:0')"
"tensor(-2.2749, device='cuda:0')","tensor(-3.6689, device='cuda:0')","tensor(6.0415, device='cuda:0')"
"tensor(-0.0971, device='cuda:0')","tensor(-3.6950, device='cuda:0')","tensor(3.9986, device='cuda:0')"
"tensor(0.4600, device='cuda:0')","tensor(-3.1215, device='cuda:0')","tensor(2.9693, device='cuda:0')"
"tensor(-0.1839, device='cuda:0')","tensor(-3.4133, device='cuda:0')","tensor(3.8889, device='cuda:0')"
"tensor(-1.1020, device='cuda:0')","tensor(-3.5316, device='cuda:0')","tensor(4.8449, device='cuda:0')"
"tensor(0.6136, device='cuda:0')","tensor(-2.6921, device='cuda:0')","tensor(2.3499, device='cuda:0')"
"tensor(2.1654, device='cuda:0')","tensor(-2.9483, device='cuda:0')","tensor(1.2097, device='cuda:0')"
"tensor(1.3070, device='cuda:0')","tensor(-2.9628, device='cuda:0')","tensor(2.0130, device='cuda:0')"
"tensor(2.6669, device='cuda:0')","tensor(-3.1716, device='cuda:0')","tensor(0.9797, device='cuda:0')"
"tensor(-1.4657, device='cuda:0')","tensor(-2.8190, device='cuda:0')","tensor(4.4756, device='cuda:0')"
"tensor(-1.1651, device='cuda:0')","tensor(-2.5325, device='cuda:0')","tensor(3.9092, device='cuda:0')"
"tensor(-0.4024, device='cuda:0')","tensor(-3.5122, device='cuda:0')","tensor(4.1422, device='cuda:0')"
"tensor(-1.4230, device='cuda:0')","tensor(-3.3518, device='cuda:0')","tensor(4.8991, device='cuda:0')"
"tensor(-0.8958, device='cuda:0')","tensor(-3.2982, device='cuda:0')","tensor(4.3690, device='cuda:0')"
"tensor(2.4395, device='cuda:0')","tensor(-3.4900, device='cuda:0')","tensor(1.4131, device='cuda:0')"
"tensor(-1.8282, device='cuda:0')","tensor(-4.2653, device='cuda:0')","tensor(6.1917, device='cuda:0')"
"tensor(1.6995, device='cuda:0')","tensor(-4.0929, device='cuda:0')","tensor(2.7789, device='cuda:0')"
"tensor(-0.0421, device='cuda:0')","tensor(-3.2690, device='cuda:0')","tensor(3.6037, device='cuda:0')"
"tensor(-0.2916, device='cuda:0')","tensor(-2.2358, device='cuda:0')","tensor(2.7515, device='cuda:0')"
"tensor(2.7383, device='cuda:0')","tensor(-2.8347, device='cuda:0')","tensor(0.4710, device='cuda:0')"
"tensor(-1.7325, device='cuda:0')","tensor(-3.9487, device='cuda:0')","tensor(5.8408, device='cuda:0')"
"tensor(-0.7981, device='cuda:0')","tensor(-4.4753, device='cuda:0')","tensor(5.4887, device='cuda:0')"
"tensor(-0.9585, device='cuda:0')","tensor(-3.8445, device='cuda:0')","tensor(4.9444, device='cuda:0')"
"tensor(-3.3605, device='cuda:0')","tensor(-4.3608, device='cuda:0')","tensor(7.7179, device='cuda:0')"
"tensor(-2.2058, device='cuda:0')","tensor(-2.9568, device='cuda:0')","tensor(5.2549, device='cuda:0')"
"tensor(-2.7082, device='cuda:0')","tensor(-4.1998, device='cuda:0')","tensor(6.8825, device='cuda:0')"
"tensor(-1.0610, device='cuda:0')","tensor(-1.8298, device='cuda:0')","tensor(3.0244, device='cuda:0')"
"tensor(-1.2670, device='cuda:0')","tensor(-1.4423, device='cuda:0')","tensor(2.7670, device='cuda:0')"
"tensor(-0.6919, device='cuda:0')","tensor(-4.1302, device='cuda:0')","tensor(4.9263, device='cuda:0')"
"tensor(0.4066, device='cuda:0')","tensor(-3.4796, device='cuda:0')","tensor(3.3687, device='cuda:0')"
"tensor(-2.0095, device='cuda:0')","tensor(-2.6938, device='cuda:0')","tensor(4.7423, device='cuda:0')"
"tensor(0.3787, device='cuda:0')","tensor(-1.9564, device='cuda:0')","tensor(1.9324, device='cuda:0')"
"tensor(3.6907, device='cuda:0')","tensor(-3.0495, device='cuda:0')","tensor(-0.2478, device='cuda:0')"
"tensor(-1.5457, device='cuda:0')","tensor(-3.5816, device='cuda:0')","tensor(5.3339, device='cuda:0')"
"tensor(1.9842, device='cuda:0')","tensor(-3.0501, device='cuda:0')","tensor(1.4530, device='cuda:0')"
"tensor(-0.2041, device='cuda:0')","tensor(-3.8244, device='cuda:0')","tensor(4.2047, device='cuda:0')"
"tensor(-2.2090, device='cuda:0')","tensor(2.4193, device='cuda:0')","tensor(-0.3185, device='cuda:0')"
"tensor(-0.8514, device='cuda:0')","tensor(-1.4588, device='cuda:0')","tensor(2.4876, device='cuda:0')"
"tensor(-0.8313, device='cuda:0')","tensor(-4.3066, device='cuda:0')","tensor(5.3663, device='cuda:0')"
"tensor(-1.9535, device='cuda:0')","tensor(-3.8942, device='cuda:0')","tensor(6.0658, device='cuda:0')"
"tensor(-2.3253, device='cuda:0')","tensor(2.6562, device='cuda:0')","tensor(-0.3514, device='cuda:0')"
"tensor(1.5008, device='cuda:0')","tensor(-1.8062, device='cuda:0')","tensor(0.6737, device='cuda:0')"
"tensor(-1.7217, device='cuda:0')","tensor(-2.6128, device='cuda:0')","tensor(4.4919, device='cuda:0')"
"tensor(-2.4042, device='cuda:0')","tensor(-2.8621, device='cuda:0')","tensor(5.3249, device='cuda:0')"
"tensor(-2.4753, device='cuda:0')","tensor(-2.9209, device='cuda:0')","tensor(5.4558, device='cuda:0')"
"tensor(-0.8600, device='cuda:0')","tensor(-3.0992, device='cuda:0')","tensor(4.1054, device='cuda:0')"
"tensor(-1.1974, device='cuda:0')","tensor(-1.5975, device='cuda:0')","tensor(2.9861, device='cuda:0')"
"tensor(2.3072, device='cuda:0')","tensor(-3.2986, device='cuda:0')","tensor(1.4695, device='cuda:0')"
"tensor(-2.0944, device='cuda:0')","tensor(-3.1183, device='cuda:0')","tensor(5.3756, device='cuda:0')"
"tensor(-1.9983, device='cuda:0')","tensor(-4.0035, device='cuda:0')","tensor(6.1438, device='cuda:0')"
"tensor(-1.6270, device='cuda:0')","tensor(-4.0866, device='cuda:0')","tensor(5.9089, device='cuda:0')"
"tensor(1.5846, device='cuda:0')","tensor(-3.0681, device='cuda:0')","tensor(1.8436, device='cuda:0')"
"tensor(-2.8460, device='cuda:0')","tensor(-3.0581, device='cuda:0')","tensor(5.9268, device='cuda:0')"
"tensor(-0.2175, device='cuda:0')","tensor(-1.9925, device='cuda:0')","tensor(2.3721, device='cuda:0')"
"tensor(4.4218, device='cuda:0')","tensor(-3.6798, device='cuda:0')","tensor(-0.1048, device='cuda:0')"
"tensor(-0.1361, device='cuda:0')","tensor(-1.1025, device='cuda:0')","tensor(1.5451, device='cuda:0')"
"tensor(-1.2128, device='cuda:0')","tensor(-1.3502, device='cuda:0')","tensor(2.7174, device='cuda:0')"
"tensor(-0.0544, device='cuda:0')","tensor(-4.2502, device='cuda:0')","tensor(4.4455, device='cuda:0')"
"tensor(1.8323, device='cuda:0')","tensor(-3.0495, device='cuda:0')","tensor(1.5412, device='cuda:0')"
"tensor(3.1392, device='cuda:0')","tensor(-3.2008, device='cuda:0')","tensor(0.5557, device='cuda:0')"
"tensor(3.8911, device='cuda:0')","tensor(-3.4705, device='cuda:0')","tensor(0.1186, device='cuda:0')"
"tensor(2.9435, device='cuda:0')","tensor(-3.8821, device='cuda:0')","tensor(1.3984, device='cuda:0')"
"tensor(-1.2194, device='cuda:0')","tensor(-2.1508, device='cuda:0')","tensor(3.5299, device='cuda:0')"
"tensor(-0.4689, device='cuda:0')","tensor(-3.7251, device='cuda:0')","tensor(4.5048, device='cuda:0')"
"tensor(2.3300, device='cuda:0')","tensor(-4.3194, device='cuda:0')","tensor(2.3046, device='cuda:0')"
"tensor(-0.5069, device='cuda:0')","tensor(-3.4756, device='cuda:0')","tensor(4.1852, device='cuda:0')"
"tensor(0.0706, device='cuda:0')","tensor(-3.6517, device='cuda:0')","tensor(3.8817, device='cuda:0')"
"tensor(-0.1605, device='cuda:0')","tensor(-2.2451, device='cuda:0')","tensor(2.6632, device='cuda:0')"
"tensor(-1.9525, device='cuda:0')","tensor(-2.8543, device='cuda:0')","tensor(4.8751, device='cuda:0')"
"tensor(-0.1675, device='cuda:0')","tensor(-1.9157, device='cuda:0')","tensor(2.3350, device='cuda:0')"
"tensor(-0.4499, device='cuda:0')","tensor(-3.4015, device='cuda:0')","tensor(4.1210, device='cuda:0')"
"tensor(2.9064, device='cuda:0')","tensor(-4.5155, device='cuda:0')","tensor(2.0757, device='cuda:0')"
"tensor(0.0228, device='cuda:0')","tensor(-2.9597, device='cuda:0')","tensor(3.1376, device='cuda:0')"
"tensor(1.1632, device='cuda:0')","tensor(-2.6894, device='cuda:0')","tensor(1.8159, device='cuda:0')"
"tensor(2.7345, device='cuda:0')","tensor(-3.0375, device='cuda:0')","tensor(0.7376, device='cuda:0')"
"tensor(0.0621, device='cuda:0')","tensor(-2.9116, device='cuda:0')","tensor(3.0982, device='cuda:0')"
"tensor(-2.1288, device='cuda:0')","tensor(-3.1277, device='cuda:0')","tensor(5.2870, device='cuda:0')"
"tensor(-0.4158, device='cuda:0')","tensor(-3.5386, device='cuda:0')","tensor(4.1502, device='cuda:0')"
"tensor(-1.1724, device='cuda:0')","tensor(-4.2843, device='cuda:0')","tensor(5.6095, device='cuda:0')"
"tensor(-1.3308, device='cuda:0')","tensor(-3.4136, device='cuda:0')","tensor(4.9422, device='cuda:0')"
"tensor(-1.8701, device='cuda:0')","tensor(-3.3487, device='cuda:0')","tensor(5.2902, device='cuda:0')"
"tensor(2.3664, device='cuda:0')","tensor(-3.4905, device='cuda:0')","tensor(1.5756, device='cuda:0')"
"tensor(-0.2068, device='cuda:0')","tensor(-2.4662, device='cuda:0')","tensor(2.9260, device='cuda:0')"
"tensor(2.0967, device='cuda:0')","tensor(-2.8730, device='cuda:0')","tensor(1.2593, device='cuda:0')"
"tensor(-0.8495, device='cuda:0')","tensor(-1.3436, device='cuda:0')","tensor(2.3506, device='cuda:0')"
"tensor(-2.4533, device='cuda:0')","tensor(-2.2314, device='cuda:0')","tensor(4.7201, device='cuda:0')"
"tensor(-2.9631, device='cuda:0')","tensor(-2.3698, device='cuda:0')","tensor(5.3459, device='cuda:0')"
"tensor(5.0078, device='cuda:0')","tensor(-3.0427, device='cuda:0')","tensor(-1.4041, device='cuda:0')"
"tensor(-4.8441, device='cuda:0')","tensor(1.9390, device='cuda:0')","tensor(2.7588, device='cuda:0')"
"tensor(-1.2637, device='cuda:0')","tensor(-1.3486, device='cuda:0')","tensor(2.6175, device='cuda:0')"
"tensor(-1.8893, device='cuda:0')","tensor(-4.2737, device='cuda:0')","tensor(6.3553, device='cuda:0')"
"tensor(1.8714, device='cuda:0')","tensor(-2.7223, device='cuda:0')","tensor(1.3265, device='cuda:0')"
"tensor(1.0933, device='cuda:0')","tensor(-2.6447, device='cuda:0')","tensor(1.9614, device='cuda:0')"
"tensor(4.0648, device='cuda:0')","tensor(-2.8792, device='cuda:0')","tensor(-0.6736, device='cuda:0')"
"tensor(-4.2416, device='cuda:0')","tensor(1.6291, device='cuda:0')","tensor(2.4339, device='cuda:0')"
"tensor(-2.2147, device='cuda:0')","tensor(-1.2373, device='cuda:0')","tensor(3.4438, device='cuda:0')"
"tensor(0.4414, device='cuda:0')","tensor(-2.3479, device='cuda:0')","tensor(2.2537, device='cuda:0')"
"tensor(3.2625, device='cuda:0')","tensor(-2.2087, device='cuda:0')","tensor(-0.5509, device='cuda:0')"
"tensor(3.0008, device='cuda:0')","tensor(-3.4364, device='cuda:0')","tensor(0.9453, device='cuda:0')"
"tensor(2.5790, device='cuda:0')","tensor(-2.2953, device='cuda:0')","tensor(0.0658, device='cuda:0')"
"tensor(1.1653, device='cuda:0')","tensor(-4.0739, device='cuda:0')","tensor(3.3822, device='cuda:0')"
"tensor(2.4950, device='cuda:0')","tensor(-3.3230, device='cuda:0')","tensor(1.2066, device='cuda:0')"
"tensor(-1.1070, device='cuda:0')","tensor(-3.4235, device='cuda:0')","tensor(4.7027, device='cuda:0')"
"tensor(-3.0475, device='cuda:0')","tensor(0.7679, device='cuda:0')","tensor(2.2200, device='cuda:0')"
"tensor(4.5788, device='cuda:0')","tensor(-2.9005, device='cuda:0')","tensor(-1.1065, device='cuda:0')"
"tensor(1.8899, device='cuda:0')","tensor(-3.2003, device='cuda:0')","tensor(1.7032, device='cuda:0')"
"tensor(-0.7928, device='cuda:0')","tensor(-3.9958, device='cuda:0')","tensor(4.9383, device='cuda:0')"
"tensor(-0.6481, device='cuda:0')","tensor(-1.7659, device='cuda:0')","tensor(2.5475, device='cuda:0')"
"tensor(-0.9604, device='cuda:0')","tensor(-2.1476, device='cuda:0')","tensor(3.3039, device='cuda:0')"
"tensor(-1.4023, device='cuda:0')","tensor(-3.4894, device='cuda:0')","tensor(5.0249, device='cuda:0')"
"tensor(0.9662, device='cuda:0')","tensor(-0.6302, device='cuda:0')","tensor(-0.0643, device='cuda:0')"
"tensor(0.2179, device='cuda:0')","tensor(-3.1937, device='cuda:0')","tensor(3.3054, device='cuda:0')"
"tensor(1.3850, device='cuda:0')","tensor(-3.0300, device='cuda:0')","tensor(1.9112, device='cuda:0')"
"tensor(-0.2378, device='cuda:0')","tensor(-1.5063, device='cuda:0')","tensor(1.9444, device='cuda:0')"
"tensor(3.5150, device='cuda:0')","tensor(-3.2737, device='cuda:0')","tensor(0.3284, device='cuda:0')"
"tensor(-2.0668, device='cuda:0')","tensor(-3.3732, device='cuda:0')","tensor(5.5289, device='cuda:0')"
"tensor(0.3326, device='cuda:0')","tensor(-2.8589, device='cuda:0')","tensor(2.8340, device='cuda:0')"
"tensor(-1.0067, device='cuda:0')","tensor(-3.0176, device='cuda:0')","tensor(4.2128, device='cuda:0')"
"tensor(0.1543, device='cuda:0')","tensor(-1.8880, device='cuda:0')","tensor(2.1484, device='cuda:0')"
"tensor(2.1382, device='cuda:0')","tensor(-2.4135, device='cuda:0')","tensor(0.6006, device='cuda:0')"
"tensor(-0.0286, device='cuda:0')","tensor(-3.4511, device='cuda:0')","tensor(3.7208, device='cuda:0')"
"tensor(0.8881, device='cuda:0')","tensor(-3.5128, device='cuda:0')","tensor(2.9368, device='cuda:0')"
"tensor(-0.2130, device='cuda:0')","tensor(-2.8649, device='cuda:0')","tensor(3.3460, device='cuda:0')"
"tensor(-1.7551, device='cuda:0')","tensor(-0.3295, device='cuda:0')","tensor(2.1095, device='cuda:0')"
"tensor(0.7318, device='cuda:0')","tensor(-1.8916, device='cuda:0')","tensor(1.5244, device='cuda:0')"
"tensor(-0.9516, device='cuda:0')","tensor(-2.5095, device='cuda:0')","tensor(3.6616, device='cuda:0')"
"tensor(-1.5523, device='cuda:0')","tensor(-3.5800, device='cuda:0')","tensor(5.3383, device='cuda:0')"
"tensor(-0.2164, device='cuda:0')","tensor(-2.8580, device='cuda:0')","tensor(3.3155, device='cuda:0')"
"tensor(-1.7221, device='cuda:0')","tensor(-2.5633, device='cuda:0')","tensor(4.2871, device='cuda:0')"
"tensor(0.8900, device='cuda:0')","tensor(-1.5411, device='cuda:0')","tensor(0.9809, device='cuda:0')"
"tensor(0.2875, device='cuda:0')","tensor(-4.3414, device='cuda:0')","tensor(4.2836, device='cuda:0')"
"tensor(0.5548, device='cuda:0')","tensor(-4.0029, device='cuda:0')","tensor(3.7196, device='cuda:0')"
"tensor(1.1938, device='cuda:0')","tensor(-5.2606, device='cuda:0')","tensor(4.2818, device='cuda:0')"
"tensor(-3.9207, device='cuda:0')","tensor(0.5443, device='cuda:0')","tensor(3.3202, device='cuda:0')"
"tensor(-0.5895, device='cuda:0')","tensor(-1.9331, device='cuda:0')","tensor(2.8698, device='cuda:0')"
"tensor(-2.0769, device='cuda:0')","tensor(-0.6227, device='cuda:0')","tensor(2.7903, device='cuda:0')"
"tensor(1.0626, device='cuda:0')","tensor(-2.6124, device='cuda:0')","tensor(1.9343, device='cuda:0')"
"tensor(-1.7051, device='cuda:0')","tensor(-3.0911, device='cuda:0')","tensor(5.0190, device='cuda:0')"
"tensor(-3.7970, device='cuda:0')","tensor(-4.2322, device='cuda:0')","tensor(8.2034, device='cuda:0')"
"tensor(1.8604, device='cuda:0')","tensor(-3.5208, device='cuda:0')","tensor(2.1283, device='cuda:0')"
"tensor(-1.3759, device='cuda:0')","tensor(-0.3034, device='cuda:0')","tensor(1.7475, device='cuda:0')"
"tensor(-0.8386, device='cuda:0')","tensor(-2.9130, device='cuda:0')","tensor(4.0310, device='cuda:0')"
"tensor(-2.7845, device='cuda:0')","tensor(-3.0593, device='cuda:0')","tensor(5.9936, device='cuda:0')"
"tensor(-1.6099, device='cuda:0')","tensor(-2.0920, device='cuda:0')","tensor(3.7904, device='cuda:0')"
"tensor(-1.6590, device='cuda:0')","tensor(-2.2522, device='cuda:0')","tensor(4.0459, device='cuda:0')"
"tensor(-0.2744, device='cuda:0')","tensor(-2.0136, device='cuda:0')","tensor(2.4795, device='cuda:0')"
"tensor(-1.9806, device='cuda:0')","tensor(-3.2964, device='cuda:0')","tensor(5.2905, device='cuda:0')"
"tensor(-2.9664, device='cuda:0')","tensor(-2.5567, device='cuda:0')","tensor(5.6456, device='cuda:0')"
