tensor(1.6056, device='cuda:0'),tensor(1.3695, device='cuda:0'),tensor(-2.0579, device='cuda:0'),tensor(-0.9957, device='cuda:0')
tensor(-3.2996, device='cuda:0'),tensor(1.4209, device='cuda:0'),tensor(2.7057, device='cuda:0'),tensor(-1.3515, device='cuda:0')
tensor(1.1312, device='cuda:0'),tensor(-1.6113, device='cuda:0'),tensor(-0.2551, device='cuda:0'),tensor(0.6732, device='cuda:0')
tensor(3.6944, device='cuda:0'),tensor(-0.9550, device='cuda:0'),tensor(-3.4932, device='cuda:0'),tensor(0.9495, device='cuda:0')
tensor(3.1799, device='cuda:0'),tensor(-0.8852, device='cuda:0'),tensor(-1.2033, device='cuda:0'),tensor(-1.0506, device='cuda:0')
tensor(-1.7828, device='cuda:0'),tensor(0.5461, device='cuda:0'),tensor(1.2146, device='cuda:0'),tensor(-0.3959, device='cuda:0')
tensor(-0.3727, device='cuda:0'),tensor(1.4472, device='cuda:0'),tensor(0.9764, device='cuda:0'),tensor(-2.5354, device='cuda:0')
tensor(0.5822, device='cuda:0'),tensor(-0.4389, device='cuda:0'),tensor(0.3990, device='cuda:0'),tensor(-0.7175, device='cuda:0')
tensor(1.8644, device='cuda:0'),tensor(1.3748, device='cuda:0'),tensor(-1.9106, device='cuda:0'),tensor(-1.4049, device='cuda:0')
tensor(6.5932, device='cuda:0'),tensor(-1.3375, device='cuda:0'),tensor(-3.5951, device='cuda:0'),tensor(-1.3570, device='cuda:0')
tensor(0.1032, device='cuda:0'),tensor(-0.1372, device='cuda:0'),tensor(0.5400, device='cuda:0'),tensor(-0.7304, device='cuda:0')
tensor(0.2385, device='cuda:0'),tensor(2.3330, device='cuda:0'),tensor(-2.7925, device='cuda:0'),tensor(0.0029, device='cuda:0')
tensor(-3.4793, device='cuda:0'),tensor(1.8454, device='cuda:0'),tensor(1.2492, device='cuda:0'),tensor(-0.1371, device='cuda:0')
tensor(-0.8180, device='cuda:0'),tensor(2.0662, device='cuda:0'),tensor(-0.8078, device='cuda:0'),tensor(-0.7580, device='cuda:0')
tensor(3.6425, device='cuda:0'),tensor(-0.5783, device='cuda:0'),tensor(-2.0727, device='cuda:0'),tensor(-0.9592, device='cuda:0')
tensor(-0.1125, device='cuda:0'),tensor(-0.7044, device='cuda:0'),tensor(0.8859, device='cuda:0'),tensor(-0.2448, device='cuda:0')
tensor(0.1209, device='cuda:0'),tensor(-0.1210, device='cuda:0'),tensor(0.4433, device='cuda:0'),tensor(-0.6247, device='cuda:0')
tensor(-1.5283, device='cuda:0'),tensor(-0.3259, device='cuda:0'),tensor(0.2498, device='cuda:0'),tensor(1.3361, device='cuda:0')
tensor(-3.6900, device='cuda:0'),tensor(1.1573, device='cuda:0'),tensor(0.8246, device='cuda:0'),tensor(1.2353, device='cuda:0')
tensor(-1.2954, device='cuda:0'),tensor(4.9629, device='cuda:0'),tensor(-1.5454, device='cuda:0'),tensor(-2.7312, device='cuda:0')
tensor(-2.6474, device='cuda:0'),tensor(-0.9009, device='cuda:0'),tensor(3.1636, device='cuda:0'),tensor(0.0132, device='cuda:0')
tensor(-2.2671, device='cuda:0'),tensor(-1.0328, device='cuda:0'),tensor(0.6749, device='cuda:0'),tensor(2.1900, device='cuda:0')
tensor(0.4553, device='cuda:0'),tensor(0.9947, device='cuda:0'),tensor(1.0538, device='cuda:0'),tensor(-2.8045, device='cuda:0')
tensor(0.6749, device='cuda:0'),tensor(0.4924, device='cuda:0'),tensor(-0.7421, device='cuda:0'),tensor(-0.6443, device='cuda:0')
tensor(-3.0822, device='cuda:0'),tensor(1.4079, device='cuda:0'),tensor(0.1412, device='cuda:0'),tensor(1.0639, device='cuda:0')
tensor(0.4603, device='cuda:0'),tensor(-0.2669, device='cuda:0'),tensor(-1.9479, device='cuda:0'),tensor(1.5917, device='cuda:0')
tensor(1.4959, device='cuda:0'),tensor(1.5064, device='cuda:0'),tensor(-2.0422, device='cuda:0'),tensor(-1.0641, device='cuda:0')
tensor(-0.7203, device='cuda:0'),tensor(-0.9107, device='cuda:0'),tensor(2.0966, device='cuda:0'),tensor(-0.7311, device='cuda:0')
tensor(-2.1008, device='cuda:0'),tensor(-0.4926, device='cuda:0'),tensor(-1.5371, device='cuda:0'),tensor(3.8004, device='cuda:0')
tensor(-0.4099, device='cuda:0'),tensor(-0.3129, device='cuda:0'),tensor(-2.0811, device='cuda:0'),tensor(2.6105, device='cuda:0')
tensor(0.2687, device='cuda:0'),tensor(-1.4497, device='cuda:0'),tensor(-0.4427, device='cuda:0'),tensor(1.4950, device='cuda:0')
tensor(0.5805, device='cuda:0'),tensor(-0.2152, device='cuda:0'),tensor(-0.5247, device='cuda:0'),tensor(-0.0705, device='cuda:0')
tensor(-0.1970, device='cuda:0'),tensor(0.4142, device='cuda:0'),tensor(0.5302, device='cuda:0'),tensor(-1.0647, device='cuda:0')
tensor(7.2147, device='cuda:0'),tensor(-2.1328, device='cuda:0'),tensor(-2.5171, device='cuda:0'),tensor(-2.1359, device='cuda:0')
tensor(4.8495, device='cuda:0'),tensor(-0.4182, device='cuda:0'),tensor(-3.0754, device='cuda:0'),tensor(-1.1584, device='cuda:0')
tensor(4.7024, device='cuda:0'),tensor(-0.3479, device='cuda:0'),tensor(-2.9215, device='cuda:0'),tensor(-1.2679, device='cuda:0')
tensor(1.6421, device='cuda:0'),tensor(-0.8659, device='cuda:0'),tensor(-0.7560, device='cuda:0'),tensor(-0.0996, device='cuda:0')
tensor(2.8921, device='cuda:0'),tensor(-1.4665, device='cuda:0'),tensor(-0.1745, device='cuda:0'),tensor(-1.1655, device='cuda:0')
tensor(-2.5451, device='cuda:0'),tensor(0.5508, device='cuda:0'),tensor(-0.5209, device='cuda:0'),tensor(2.1268, device='cuda:0')
tensor(4.1728, device='cuda:0'),tensor(0.2744, device='cuda:0'),tensor(-2.5105, device='cuda:0'),tensor(-2.0375, device='cuda:0')
tensor(-1.5042, device='cuda:0'),tensor(-1.0485, device='cuda:0'),tensor(-2.8776, device='cuda:0'),tensor(5.1962, device='cuda:0')
tensor(-1.4367, device='cuda:0'),tensor(0.2749, device='cuda:0'),tensor(-0.0011, device='cuda:0'),tensor(0.8838, device='cuda:0')
tensor(-1.3315, device='cuda:0'),tensor(0.2104, device='cuda:0'),tensor(2.8468, device='cuda:0'),tensor(-2.1670, device='cuda:0')
tensor(-2.0378, device='cuda:0'),tensor(1.1215, device='cuda:0'),tensor(0.6621, device='cuda:0'),tensor(-0.2063, device='cuda:0')
tensor(-3.5010, device='cuda:0'),tensor(0.5786, device='cuda:0'),tensor(4.9319, device='cuda:0'),tensor(-2.6451, device='cuda:0')
tensor(1.2061, device='cuda:0'),tensor(-0.6813, device='cuda:0'),tensor(0.0300, device='cuda:0'),tensor(-0.5577, device='cuda:0')
tensor(3.6802, device='cuda:0'),tensor(-0.7315, device='cuda:0'),tensor(-1.7055, device='cuda:0'),tensor(-1.1920, device='cuda:0')
tensor(1.9562, device='cuda:0'),tensor(-0.9831, device='cuda:0'),tensor(-1.3810, device='cuda:0'),tensor(0.3922, device='cuda:0')
tensor(-1.0973, device='cuda:0'),tensor(0.3091, device='cuda:0'),tensor(0.2993, device='cuda:0'),tensor(0.1946, device='cuda:0')
tensor(2.9629, device='cuda:0'),tensor(-0.6947, device='cuda:0'),tensor(-1.6095, device='cuda:0'),tensor(-0.6198, device='cuda:0')
tensor(-2.9908, device='cuda:0'),tensor(-0.6624, device='cuda:0'),tensor(1.6199, device='cuda:0'),tensor(1.5369, device='cuda:0')
tensor(1.8245, device='cuda:0'),tensor(0.4575, device='cuda:0'),tensor(-2.6309, device='cuda:0'),tensor(0.3304, device='cuda:0')
tensor(1.3728, device='cuda:0'),tensor(-0.3823, device='cuda:0'),tensor(-0.1307, device='cuda:0'),tensor(-0.9610, device='cuda:0')
tensor(-4.0405, device='cuda:0'),tensor(0.2024, device='cuda:0'),tensor(-0.5042, device='cuda:0'),tensor(3.8289, device='cuda:0')
tensor(-2.7711, device='cuda:0'),tensor(0.3182, device='cuda:0'),tensor(-1.0604, device='cuda:0'),tensor(3.1278, device='cuda:0')
tensor(0.0900, device='cuda:0'),tensor(2.4205, device='cuda:0'),tensor(-1.7543, device='cuda:0'),tensor(-1.0723, device='cuda:0')
tensor(-2.1997, device='cuda:0'),tensor(1.3160, device='cuda:0'),tensor(-0.0698, device='cuda:0'),tensor(0.6197, device='cuda:0')
tensor(0.1432, device='cuda:0'),tensor(-1.4056, device='cuda:0'),tensor(-0.5805, device='cuda:0'),tensor(1.7100, device='cuda:0')
tensor(-1.6037, device='cuda:0'),tensor(0.8841, device='cuda:0'),tensor(1.5083, device='cuda:0'),tensor(-1.1760, device='cuda:0')
tensor(-1.7864, device='cuda:0'),tensor(3.2059, device='cuda:0'),tensor(1.0031, device='cuda:0'),tensor(-2.9823, device='cuda:0')
tensor(-0.2894, device='cuda:0'),tensor(-0.2428, device='cuda:0'),tensor(1.3127, device='cuda:0'),tensor(-0.9640, device='cuda:0')
tensor(2.8381, device='cuda:0'),tensor(-0.4171, device='cuda:0'),tensor(-1.2805, device='cuda:0'),tensor(-1.1380, device='cuda:0')
tensor(-0.1953, device='cuda:0'),tensor(3.2278, device='cuda:0'),tensor(-1.3224, device='cuda:0'),tensor(-2.0890, device='cuda:0')
tensor(-2.6788, device='cuda:0'),tensor(0.6119, device='cuda:0'),tensor(1.6434, device='cuda:0'),tensor(-0.0382, device='cuda:0')
tensor(0.6372, device='cuda:0'),tensor(-0.7790, device='cuda:0'),tensor(-0.3803, device='cuda:0'),tensor(0.4464, device='cuda:0')
tensor(3.4956, device='cuda:0'),tensor(1.2302, device='cuda:0'),tensor(-2.0093, device='cuda:0'),tensor(-2.6583, device='cuda:0')
tensor(1.5782, device='cuda:0'),tensor(1.6831, device='cuda:0'),tensor(-1.7849, device='cuda:0'),tensor(-1.7204, device='cuda:0')
tensor(-1.1943, device='cuda:0'),tensor(-1.2605, device='cuda:0'),tensor(-0.0977, device='cuda:0'),tensor(2.3841, device='cuda:0')
tensor(1.6719, device='cuda:0'),tensor(1.7164, device='cuda:0'),tensor(-1.8720, device='cuda:0'),tensor(-1.7887, device='cuda:0')
tensor(1.0715, device='cuda:0'),tensor(-0.1944, device='cuda:0'),tensor(-1.3939, device='cuda:0'),tensor(0.4553, device='cuda:0')
tensor(-0.1706, device='cuda:0'),tensor(2.3287, device='cuda:0'),tensor(-2.2138, device='cuda:0'),tensor(-0.3391, device='cuda:0')
tensor(-2.9308, device='cuda:0'),tensor(0.6207, device='cuda:0'),tensor(4.0715, device='cuda:0'),tensor(-2.1936, device='cuda:0')
tensor(-2.0287, device='cuda:0'),tensor(1.6323, device='cuda:0'),tensor(0.6514, device='cuda:0'),tensor(-0.8046, device='cuda:0')
tensor(2.1459, device='cuda:0'),tensor(2.4273, device='cuda:0'),tensor(-3.4764, device='cuda:0'),tensor(-1.2509, device='cuda:0')
tensor(-1.7083, device='cuda:0'),tensor(0.2245, device='cuda:0'),tensor(1.2856, device='cuda:0'),tensor(-0.1412, device='cuda:0')
tensor(-0.9401, device='cuda:0'),tensor(0.9473, device='cuda:0'),tensor(-2.1242, device='cuda:0'),tensor(1.7668, device='cuda:0')
tensor(-0.6928, device='cuda:0'),tensor(-1.3670, device='cuda:0'),tensor(-1.2318, device='cuda:0'),tensor(3.0575, device='cuda:0')
tensor(-0.4863, device='cuda:0'),tensor(-1.4014, device='cuda:0'),tensor(-0.7358, device='cuda:0'),tensor(2.4323, device='cuda:0')
tensor(-2.5522, device='cuda:0'),tensor(0.1498, device='cuda:0'),tensor(2.8192, device='cuda:0'),tensor(-0.8430, device='cuda:0')
tensor(4.0998, device='cuda:0'),tensor(-1.2126, device='cuda:0'),tensor(-0.8602, device='cuda:0'),tensor(-1.4502, device='cuda:0')
tensor(-3.4976, device='cuda:0'),tensor(-0.1043, device='cuda:0'),tensor(-2.4237, device='cuda:0'),tensor(5.6815, device='cuda:0')
tensor(-3.1377, device='cuda:0'),tensor(0.1627, device='cuda:0'),tensor(0.7105, device='cuda:0'),tensor(1.8861, device='cuda:0')
tensor(-3.1818, device='cuda:0'),tensor(0.1613, device='cuda:0'),tensor(4.0245, device='cuda:0'),tensor(-1.5199, device='cuda:0')
tensor(1.6434, device='cuda:0'),tensor(-0.2771, device='cuda:0'),tensor(-1.3393, device='cuda:0'),tensor(-0.1989, device='cuda:0')
tensor(-0.6334, device='cuda:0'),tensor(-1.9647, device='cuda:0'),tensor(-0.9886, device='cuda:0'),tensor(3.3654, device='cuda:0')
tensor(-2.0931, device='cuda:0'),tensor(-0.9395, device='cuda:0'),tensor(-0.9934, device='cuda:0'),tensor(3.7464, device='cuda:0')
tensor(-2.8816, device='cuda:0'),tensor(4.5749, device='cuda:0'),tensor(0.0708, device='cuda:0'),tensor(-2.5074, device='cuda:0')
tensor(2.0493, device='cuda:0'),tensor(-0.5819, device='cuda:0'),tensor(-2.7369, device='cuda:0'),tensor(1.3914, device='cuda:0')
tensor(-5.7142, device='cuda:0'),tensor(-0.7080, device='cuda:0'),tensor(2.6224, device='cuda:0'),tensor(3.0420, device='cuda:0')
tensor(-1.9412, device='cuda:0'),tensor(-1.4018, device='cuda:0'),tensor(-1.4947, device='cuda:0'),tensor(4.5956, device='cuda:0')
tensor(0.0035, device='cuda:0'),tensor(3.1295, device='cuda:0'),tensor(-1.2689, device='cuda:0'),tensor(-2.2332, device='cuda:0')
tensor(1.8267, device='cuda:0'),tensor(-0.7302, device='cuda:0'),tensor(-0.4588, device='cuda:0'),tensor(-0.7113, device='cuda:0')
tensor(-1.8581, device='cuda:0'),tensor(-0.0851, device='cuda:0'),tensor(-1.4963, device='cuda:0'),tensor(3.1606, device='cuda:0')
tensor(-0.3137, device='cuda:0'),tensor(-1.2455, device='cuda:0'),tensor(-1.2596, device='cuda:0'),tensor(2.6675, device='cuda:0')
tensor(-0.6335, device='cuda:0'),tensor(-0.3542, device='cuda:0'),tensor(2.5289, device='cuda:0'),tensor(-1.7822, device='cuda:0')
tensor(1.3856, device='cuda:0'),tensor(-0.4971, device='cuda:0'),tensor(-0.1314, device='cuda:0'),tensor(-0.8805, device='cuda:0')
tensor(4.1832, device='cuda:0'),tensor(-0.6491, device='cuda:0'),tensor(-2.1836, device='cuda:0'),tensor(-1.2761, device='cuda:0')
tensor(-1.9124, device='cuda:0'),tensor(0.8957, device='cuda:0'),tensor(2.2384, device='cuda:0'),tensor(-1.7281, device='cuda:0')
tensor(-2.8659, device='cuda:0'),tensor(1.5697, device='cuda:0'),tensor(3.1091, device='cuda:0'),tensor(-2.5002, device='cuda:0')
tensor(-3.8128, device='cuda:0'),tensor(-0.1347, device='cuda:0'),tensor(-0.3875, device='cuda:0'),tensor(3.8166, device='cuda:0')
tensor(-0.2700, device='cuda:0'),tensor(3.9804, device='cuda:0'),tensor(-0.8898, device='cuda:0'),tensor(-3.3033, device='cuda:0')
tensor(-2.1409, device='cuda:0'),tensor(2.3277, device='cuda:0'),tensor(1.1893, device='cuda:0'),tensor(-1.8389, device='cuda:0')
tensor(-2.1551, device='cuda:0'),tensor(0.1102, device='cuda:0'),tensor(1.5277, device='cuda:0'),tensor(0.1433, device='cuda:0')
tensor(1.3150, device='cuda:0'),tensor(-0.6035, device='cuda:0'),tensor(-0.3283, device='cuda:0'),tensor(-0.4562, device='cuda:0')
tensor(-1.3142, device='cuda:0'),tensor(-1.4750, device='cuda:0'),tensor(-1.6121, device='cuda:0'),tensor(4.2138, device='cuda:0')
tensor(-0.0447, device='cuda:0'),tensor(2.2053, device='cuda:0'),tensor(-1.1410, device='cuda:0'),tensor(-1.2922, device='cuda:0')
tensor(-2.4257, device='cuda:0'),tensor(0.5104, device='cuda:0'),tensor(-1.6282, device='cuda:0'),tensor(3.2417, device='cuda:0')
tensor(-0.2124, device='cuda:0'),tensor(4.0873, device='cuda:0'),tensor(-2.9004, device='cuda:0'),tensor(-1.3607, device='cuda:0')
tensor(2.3274, device='cuda:0'),tensor(-0.0875, device='cuda:0'),tensor(-1.2306, device='cuda:0'),tensor(-1.1155, device='cuda:0')
tensor(-1.4542, device='cuda:0'),tensor(0.0680, device='cuda:0'),tensor(3.9232, device='cuda:0'),tensor(-2.8633, device='cuda:0')
tensor(-0.1833, device='cuda:0'),tensor(1.4303, device='cuda:0'),tensor(-0.2265, device='cuda:0'),tensor(-1.3412, device='cuda:0')
tensor(2.0306, device='cuda:0'),tensor(0.0765, device='cuda:0'),tensor(-1.1851, device='cuda:0'),tensor(-0.9943, device='cuda:0')
tensor(3.7647, device='cuda:0'),tensor(1.5683, device='cuda:0'),tensor(-4.8624, device='cuda:0'),tensor(-0.3806, device='cuda:0')
tensor(2.8761, device='cuda:0'),tensor(-1.1118, device='cuda:0'),tensor(-1.7913, device='cuda:0'),tensor(0.0265, device='cuda:0')
tensor(-3.3498, device='cuda:0'),tensor(2.2098, device='cuda:0'),tensor(0.2881, device='cuda:0'),tensor(0.3551, device='cuda:0')
tensor(-2.7648, device='cuda:0'),tensor(-1.8156, device='cuda:0'),tensor(5.4467, device='cuda:0'),tensor(-1.3288, device='cuda:0')
tensor(-0.2561, device='cuda:0'),tensor(3.1642, device='cuda:0'),tensor(-1.3219, device='cuda:0'),tensor(-1.9626, device='cuda:0')
tensor(2.2420, device='cuda:0'),tensor(1.8739, device='cuda:0'),tensor(-2.5549, device='cuda:0'),tensor(-1.5254, device='cuda:0')
tensor(-1.5951, device='cuda:0'),tensor(-0.7131, device='cuda:0'),tensor(3.9638, device='cuda:0'),tensor(-2.0748, device='cuda:0')
tensor(2.4225, device='cuda:0'),tensor(1.0799, device='cuda:0'),tensor(-2.8438, device='cuda:0'),tensor(-0.7070, device='cuda:0')
tensor(-3.5334, device='cuda:0'),tensor(2.8950, device='cuda:0'),tensor(-0.2846, device='cuda:0'),tensor(0.2607, device='cuda:0')
tensor(-2.3696, device='cuda:0'),tensor(0.1852, device='cuda:0'),tensor(1.8754, device='cuda:0'),tensor(-0.1053, device='cuda:0')
tensor(-3.0096, device='cuda:0'),tensor(1.8445, device='cuda:0'),tensor(3.1818, device='cuda:0'),tensor(-2.6170, device='cuda:0')
tensor(-1.3654, device='cuda:0'),tensor(4.0463, device='cuda:0'),tensor(0.1446, device='cuda:0'),tensor(-3.3644, device='cuda:0')
tensor(-0.2192, device='cuda:0'),tensor(-1.0743, device='cuda:0'),tensor(0.0024, device='cuda:0'),tensor(1.1960, device='cuda:0')
tensor(2.8979, device='cuda:0'),tensor(1.0752, device='cuda:0'),tensor(-3.0127, device='cuda:0'),tensor(-0.9557, device='cuda:0')
tensor(-0.8038, device='cuda:0'),tensor(-0.2701, device='cuda:0'),tensor(0.8158, device='cuda:0'),tensor(-0.0071, device='cuda:0')
tensor(-0.8105, device='cuda:0'),tensor(-0.4207, device='cuda:0'),tensor(0.8784, device='cuda:0'),tensor(0.1273, device='cuda:0')
tensor(1.0371, device='cuda:0'),tensor(-0.6489, device='cuda:0'),tensor(-0.4002, device='cuda:0'),tensor(0.0266, device='cuda:0')
tensor(-0.8916, device='cuda:0'),tensor(-0.9893, device='cuda:0'),tensor(-0.8119, device='cuda:0'),tensor(2.5778, device='cuda:0')
tensor(-0.4146, device='cuda:0'),tensor(0.5529, device='cuda:0'),tensor(0.9520, device='cuda:0'),tensor(-1.4918, device='cuda:0')
tensor(3.0244, device='cuda:0'),tensor(0.7629, device='cuda:0'),tensor(-1.9132, device='cuda:0'),tensor(-2.0679, device='cuda:0')
tensor(1.0253, device='cuda:0'),tensor(-1.2827, device='cuda:0'),tensor(0.4904, device='cuda:0'),tensor(-0.4254, device='cuda:0')
tensor(-0.2551, device='cuda:0'),tensor(-0.5906, device='cuda:0'),tensor(2.8970, device='cuda:0'),tensor(-2.2227, device='cuda:0')
tensor(-0.0513, device='cuda:0'),tensor(4.3859, device='cuda:0'),tensor(-1.0276, device='cuda:0'),tensor(-3.7226, device='cuda:0')
tensor(-1.3310, device='cuda:0'),tensor(-0.3360, device='cuda:0'),tensor(2.5706, device='cuda:0'),tensor(-1.2904, device='cuda:0')
tensor(-0.5948, device='cuda:0'),tensor(2.2980, device='cuda:0'),tensor(-1.0878, device='cuda:0'),tensor(-1.0232, device='cuda:0')
tensor(-0.4582, device='cuda:0'),tensor(1.5965, device='cuda:0'),tensor(-0.4003, device='cuda:0'),tensor(-1.1170, device='cuda:0')
tensor(-3.8000, device='cuda:0'),tensor(-1.2462, device='cuda:0'),tensor(0.9183, device='cuda:0'),tensor(3.6372, device='cuda:0')
tensor(0.3959, device='cuda:0'),tensor(-0.5700, device='cuda:0'),tensor(-0.1176, device='cuda:0'),tensor(0.1553, device='cuda:0')
tensor(-4.7309, device='cuda:0'),tensor(1.0079, device='cuda:0'),tensor(0.0492, device='cuda:0'),tensor(3.1548, device='cuda:0')
tensor(-3.1222, device='cuda:0'),tensor(1.5232, device='cuda:0'),tensor(0.0968, device='cuda:0'),tensor(1.0180, device='cuda:0')
tensor(-2.4491, device='cuda:0'),tensor(-1.4615, device='cuda:0'),tensor(-1.9320, device='cuda:0'),tensor(5.5532, device='cuda:0')
tensor(1.5547, device='cuda:0'),tensor(-1.1789, device='cuda:0'),tensor(-0.7983, device='cuda:0'),tensor(0.4007, device='cuda:0')
tensor(-0.9431, device='cuda:0'),tensor(0.7131, device='cuda:0'),tensor(0.9402, device='cuda:0'),tensor(-1.0068, device='cuda:0')
tensor(-3.3890, device='cuda:0'),tensor(1.7838, device='cuda:0'),tensor(0.5924, device='cuda:0'),tensor(0.5084, device='cuda:0')
tensor(-1.4369, device='cuda:0'),tensor(2.9028, device='cuda:0'),tensor(-1.0664, device='cuda:0'),tensor(-0.8322, device='cuda:0')
tensor(0.7350, device='cuda:0'),tensor(2.0304, device='cuda:0'),tensor(-1.6108, device='cuda:0'),tensor(-1.3735, device='cuda:0')
tensor(-0.7042, device='cuda:0'),tensor(0.3766, device='cuda:0'),tensor(0.0542, device='cuda:0'),tensor(-0.0016, device='cuda:0')
tensor(-2.3327, device='cuda:0'),tensor(0.4119, device='cuda:0'),tensor(4.8015, device='cuda:0'),tensor(-3.3382, device='cuda:0')
tensor(-0.3770, device='cuda:0'),tensor(-0.3763, device='cuda:0'),tensor(1.3726, device='cuda:0'),tensor(-0.7189, device='cuda:0')
tensor(-0.1722, device='cuda:0'),tensor(-1.9231, device='cuda:0'),tensor(0.5093, device='cuda:0'),tensor(1.4373, device='cuda:0')
tensor(-0.8251, device='cuda:0'),tensor(1.9311, device='cuda:0'),tensor(0.7192, device='cuda:0'),tensor(-2.2844, device='cuda:0')
tensor(-3.1818, device='cuda:0'),tensor(1.6130, device='cuda:0'),tensor(3.7065, device='cuda:0'),tensor(-2.8889, device='cuda:0')
tensor(-1.2182, device='cuda:0'),tensor(0.6539, device='cuda:0'),tensor(2.6834, device='cuda:0'),tensor(-2.5705, device='cuda:0')
tensor(3.9561, device='cuda:0'),tensor(0.3558, device='cuda:0'),tensor(-3.3439, device='cuda:0'),tensor(-0.8130, device='cuda:0')
tensor(-2.2429, device='cuda:0'),tensor(-0.8467, device='cuda:0'),tensor(-0.7161, device='cuda:0'),tensor(3.5385, device='cuda:0')
tensor(-5.1793, device='cuda:0'),tensor(0.0215, device='cuda:0'),tensor(-1.2400, device='cuda:0'),tensor(5.7238, device='cuda:0')
tensor(-1.6863, device='cuda:0'),tensor(-0.0108, device='cuda:0'),tensor(-1.8298, device='cuda:0'),tensor(3.2609, device='cuda:0')
tensor(1.0077, device='cuda:0'),tensor(-1.0427, device='cuda:0'),tensor(-3.0912, device='cuda:0'),tensor(3.1186, device='cuda:0')
tensor(-0.2219, device='cuda:0'),tensor(-1.8936, device='cuda:0'),tensor(-0.1445, device='cuda:0'),tensor(2.1172, device='cuda:0')
tensor(0.0286, device='cuda:0'),tensor(0.1388, device='cuda:0'),tensor(0.3033, device='cuda:0'),tensor(-0.7054, device='cuda:0')
tensor(-4.6430, device='cuda:0'),tensor(-0.6340, device='cuda:0'),tensor(1.0843, device='cuda:0'),tensor(3.6577, device='cuda:0')
tensor(2.6139, device='cuda:0'),tensor(-0.6508, device='cuda:0'),tensor(-1.3387, device='cuda:0'),tensor(-0.5986, device='cuda:0')
tensor(3.4710, device='cuda:0'),tensor(-0.2049, device='cuda:0'),tensor(-1.2424, device='cuda:0'),tensor(-2.0642, device='cuda:0')
tensor(-2.7193, device='cuda:0'),tensor(-0.8579, device='cuda:0'),tensor(2.8871, device='cuda:0'),tensor(0.4190, device='cuda:0')
tensor(2.9091, device='cuda:0'),tensor(0.8623, device='cuda:0'),tensor(-3.3145, device='cuda:0'),tensor(-0.4945, device='cuda:0')
tensor(1.9460, device='cuda:0'),tensor(-0.8501, device='cuda:0'),tensor(0.1028, device='cuda:0'),tensor(-1.2863, device='cuda:0')
tensor(-5.2392, device='cuda:0'),tensor(0.8924, device='cuda:0'),tensor(3.3982, device='cuda:0'),tensor(0.1960, device='cuda:0')
tensor(0.6839, device='cuda:0'),tensor(0.2809, device='cuda:0'),tensor(-0.0200, device='cuda:0'),tensor(-1.2050, device='cuda:0')
tensor(-0.6637, device='cuda:0'),tensor(-0.3119, device='cuda:0'),tensor(0.8539, device='cuda:0'),tensor(-0.0052, device='cuda:0')
tensor(0.0355, device='cuda:0'),tensor(-0.9709, device='cuda:0'),tensor(2.1260, device='cuda:0'),tensor(-1.2998, device='cuda:0')
tensor(-0.0229, device='cuda:0'),tensor(0.0785, device='cuda:0'),tensor(-0.1487, device='cuda:0'),tensor(-0.1082, device='cuda:0')
tensor(0.0986, device='cuda:0'),tensor(4.6217, device='cuda:0'),tensor(-1.4256, device='cuda:0'),tensor(-3.7504, device='cuda:0')
tensor(-2.7289, device='cuda:0'),tensor(-0.1819, device='cuda:0'),tensor(0.7097, device='cuda:0'),tensor(1.7808, device='cuda:0')
tensor(1.4677, device='cuda:0'),tensor(-3.0402, device='cuda:0'),tensor(-2.1794, device='cuda:0'),tensor(3.6059, device='cuda:0')
tensor(-0.5993, device='cuda:0'),tensor(-0.3795, device='cuda:0'),tensor(1.5286, device='cuda:0'),tensor(-0.7596, device='cuda:0')
tensor(-1.9292, device='cuda:0'),tensor(0.2750, device='cuda:0'),tensor(-2.2776, device='cuda:0'),tensor(3.5944, device='cuda:0')
tensor(-3.1007, device='cuda:0'),tensor(-0.6939, device='cuda:0'),tensor(1.1621, device='cuda:0'),tensor(2.1364, device='cuda:0')
tensor(-0.8262, device='cuda:0'),tensor(2.5305, device='cuda:0'),tensor(-1.4715, device='cuda:0'),tensor(-0.6405, device='cuda:0')
tensor(3.6152, device='cuda:0'),tensor(1.3394, device='cuda:0'),tensor(-3.6187, device='cuda:0'),tensor(-1.2955, device='cuda:0')
tensor(-0.7103, device='cuda:0'),tensor(-1.3574, device='cuda:0'),tensor(-1.2256, device='cuda:0'),tensor(3.0570, device='cuda:0')
tensor(3.3461, device='cuda:0'),tensor(-1.0885, device='cuda:0'),tensor(-2.3101, device='cuda:0'),tensor(0.0567, device='cuda:0')
tensor(-1.1616, device='cuda:0'),tensor(2.1166, device='cuda:0'),tensor(-0.8908, device='cuda:0'),tensor(-0.4690, device='cuda:0')
tensor(-0.4146, device='cuda:0'),tensor(-1.0157, device='cuda:0'),tensor(-1.9983, device='cuda:0'),tensor(3.2777, device='cuda:0')
tensor(-0.1366, device='cuda:0'),tensor(-0.2406, device='cuda:0'),tensor(1.9127, device='cuda:0'),tensor(-1.7649, device='cuda:0')
tensor(-2.0328, device='cuda:0'),tensor(1.5121, device='cuda:0'),tensor(3.2249, device='cuda:0'),tensor(-3.3125, device='cuda:0')
tensor(-2.1486, device='cuda:0'),tensor(-0.9558, device='cuda:0'),tensor(-1.0865, device='cuda:0'),tensor(3.8867, device='cuda:0')
